contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_56052	688	No	NA	1	1	0	Low-quality	Genome-fragment	1.28	HMM-based (lower-bound)	0.0	1.0	
k141_61646	3413	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_56131	3633	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_61715	446	No	NA	2	1	0	Low-quality	Genome-fragment	0.67	HMM-based (lower-bound)	0.0	1.0	
k141_61735	3683	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68315	4439	No	NA	7	4	0	Low-quality	Genome-fragment	9.43	AAI-based (high-confidence)	0.0	1.0	
k141_68330	3473	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2074	1947	Yes	1203	2	1	1	Low-quality	Genome-fragment	0.65	HMM-based (lower-bound)	38.21	1.0	
k141_2091	3443	No	NA	4	0	1	Low-quality	Genome-fragment	2.34	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_26150	2631	No	NA	4	0	0	Low-quality	Genome-fragment	5.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_61771	14699	No	NA	18	1	9	Low-quality	Genome-fragment	27.52	AAI-based (high-confidence)	0.0	1.0	
k141_49634	4163	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19868	894	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68413	4208	No	NA	8	1	0	Low-quality	Genome-fragment	3.38	HMM-based (lower-bound)	0.0	1.0	
k141_2167	304	No	NA	1	1	0	Low-quality	Genome-fragment	0.48	HMM-based (lower-bound)	0.0	1.0	
k141_14262	11455	No	NA	23	3	0	Low-quality	Genome-fragment	32.09	AAI-based (high-confidence)	0.0	1.0	
k141_8846	3450	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_56360	3934	No	NA	3	0	0	Low-quality	Genome-fragment	2.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_49731	787	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14336	1642	No	NA	2	2	0	Low-quality	Genome-fragment	4.64	AAI-based (high-confidence)	0.0	1.0	
k141_8953	517	No	NA	1	0	0	Low-quality	Genome-fragment	1.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_32810	5757	No	NA	6	1	0	Low-quality	Genome-fragment	3.09	HMM-based (lower-bound)	0.0	1.0	
k141_61847	3027	Yes	2164	6	2	1	Low-quality	Genome-fragment	5.27	AAI-based (high-confidence)	28.51	1.0	
k141_19998	3879	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_49803	455	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26261	3747	No	NA	3	0	0	Low-quality	Genome-fragment	1.97	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_38232	565	No	NA	1	0	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_49815	3992	No	NA	1	0	0	Low-quality	Genome-fragment	4.03	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_61868	435	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68620	574	No	NA	2	1	0	Low-quality	Genome-fragment	0.85	AAI-based (medium-confidence)	0.0	1.0	
k141_68624	4237	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_61899	3926	No	NA	8	0	0	Low-quality	Genome-fragment	22.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_32889	1152	No	NA	2	0	0	Low-quality	Genome-fragment	0.66	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_32918	1610	No	NA	2	2	0	Low-quality	Genome-fragment	3.96	AAI-based (high-confidence)	0.0	1.0	
k141_2344	19907	No	NA	25	7	0	Medium-quality	Genome-fragment	56.09	AAI-based (high-confidence)	0.0	1.0	
k141_2350	471	No	NA	2	1	0	Low-quality	Genome-fragment	0.71	HMM-based (lower-bound)	0.0	1.0	
k141_32925	2542	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9085	10680	Yes	5827	16	8	2	Low-quality	Genome-fragment	7.08	AAI-based (high-confidence)	45.44	1.0	
k141_38323	4600	No	NA	10	3	0	Low-quality	Genome-fragment	12.97	AAI-based (high-confidence)	0.0	1.0	
k141_2358	9475	No	NA	14	11	0	Low-quality	Genome-fragment	24.51	AAI-based (medium-confidence)	0.0	1.0	
k141_14475	3542	No	NA	7	1	0	Low-quality	Genome-fragment	6.19	AAI-based (medium-confidence)	0.0	1.0	
k141_32936	22010	No	NA	25	5	0	Medium-quality	Genome-fragment	70.47	AAI-based (medium-confidence)	0.0	1.0	
k141_44517	544	No	NA	2	1	0	Low-quality	Genome-fragment	1.07	AAI-based (high-confidence)	0.0	1.0	
k141_68728	4955	No	NA	13	1	0	Low-quality	Genome-fragment	3.02	HMM-based (lower-bound)	0.0	1.0	
k141_61978	9241	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_20240	1776	No	NA	2	1	0	Low-quality	Genome-fragment	3.34	AAI-based (high-confidence)	0.0	1.0	
k141_20245	3767	No	NA	6	2	0	Low-quality	Genome-fragment	10.28	AAI-based (high-confidence)	0.0	1.0	
k141_20256	528	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_38357	2707	No	NA	5	1	0	Low-quality	Genome-fragment	4.83	AAI-based (high-confidence)	0.0	1.0	
k141_62022	1298	No	NA	3	3	0	Low-quality	Genome-fragment	1.39	HMM-based (lower-bound)	0.0	1.0	
k141_56536	628	No	NA	2	1	0	Low-quality	Genome-fragment	1.24	AAI-based (high-confidence)	0.0	1.0	
k141_20305	3179	No	NA	4	0	0	Low-quality	Genome-fragment	3.73	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_14572	8643	Yes	6883	9	3	1	Low-quality	Genome-fragment	16.66	AAI-based (high-confidence)	20.36	1.0	
k141_44605	380	No	NA	1	1	0	Low-quality	Genome-fragment	1.05	AAI-based (high-confidence)	0.0	1.0	
k141_49896	2338	No	NA	4	1	0	Low-quality	Genome-fragment	5.29	AAI-based (medium-confidence)	0.0	1.0	
k141_62074	1606	No	NA	2	1	0	Low-quality	Genome-fragment	3.87	AAI-based (high-confidence)	0.0	1.0	
k141_56592	11196	No	NA	16	2	2	Low-quality	Genome-fragment	16.01	HMM-based (lower-bound)	0.0	1.0	
k141_56612	375	No	NA	1	0	0	Low-quality	Genome-fragment	0.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2429	500	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	HMM-based (lower-bound)	0.0	1.0	
k141_9259	2785	No	NA	3	1	0	Low-quality	Genome-fragment	6.69	AAI-based (medium-confidence)	0.0	1.0	
k141_56679	7532	No	NA	16	4	0	Low-quality	Genome-fragment	16.62	AAI-based (high-confidence)	0.0	1.0	
k141_20379	3376	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2474	5579	No	NA	2	0	1	Low-quality	Genome-fragment	10.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_68877	2548	No	NA	7	0	0	Low-quality	Genome-fragment	6.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2487	750	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9272	3997	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_62136	432	No	NA	1	0	0	Low-quality	Genome-fragment	1.07	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_14734	2581	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14735	1471	No	NA	2	2	0	Low-quality	Genome-fragment	3.68	AAI-based (high-confidence)	0.0	1.0	
k141_9291	2620	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2505	1819	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20508	2972	No	NA	4	4	0	Low-quality	Genome-fragment	5.55	AAI-based (high-confidence)	0.0	1.0	
k141_20547	3385	No	NA	7	1	0	Low-quality	Genome-fragment	3.1	AAI-based (high-confidence)	0.0	1.0	
k141_68951	731	No	NA	1	1	0	Low-quality	Genome-fragment	1.03	HMM-based (lower-bound)	0.0	1.0	
k141_33121	382	No	NA	1	1	0	Low-quality	Genome-fragment	0.89	HMM-based (lower-bound)	0.0	1.0	
k141_2547	999	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68973	1270	No	NA	3	0	0	Low-quality	Genome-fragment	1.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_38457	310	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	HMM-based (lower-bound)	0.0	1.0	
k141_44911	1908	No	NA	4	2	0	Low-quality	Genome-fragment	1.3	HMM-based (lower-bound)	0.0	1.0	
k141_14760	770	No	NA	2	2	0	Low-quality	Genome-fragment	2.54	AAI-based (high-confidence)	0.0	1.0	
k141_50034	18603	No	NA	27	1	3	Low-quality	Genome-fragment	11.79	HMM-based (lower-bound)	0.0	1.0	
k141_69040	733	No	NA	1	1	0	Low-quality	Genome-fragment	1.1	HMM-based (lower-bound)	0.0	1.0	
k141_14813	1936	No	NA	3	3	0	Low-quality	Genome-fragment	6.38	AAI-based (high-confidence)	0.0	1.0	
k141_62244	15000	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20636	1195	No	NA	3	1	0	Low-quality	Genome-fragment	1.92	HMM-based (lower-bound)	0.0	1.0	
k141_69059	5144	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_44986	2553	No	NA	4	0	0	Low-quality	Genome-fragment	5.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_69082	1155	No	NA	2	2	0	Low-quality	Genome-fragment	2.19	AAI-based (high-confidence)	0.0	1.0	
k141_9509	2718	No	NA	2	0	1	Low-quality	Genome-fragment	4.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_33260	659	No	NA	2	0	0	Low-quality	Genome-fragment	1.86	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_26608	1601	No	NA	3	2	0	Low-quality	Genome-fragment	4.36	AAI-based (high-confidence)	0.0	1.0	
k141_45097	4020	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_56809	4581	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_45170	4899	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33298	2650	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_45215	2817	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_56880	529	No	NA	2	2	0	Low-quality	Genome-fragment	1.56	AAI-based (high-confidence)	0.0	1.0	
k141_45251	4817	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_38699	4419	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_56946	682	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2823	621	No	NA	1	1	0	Low-quality	Genome-fragment	1.82	AAI-based (high-confidence)	0.0	1.0	
k141_20838	901	No	NA	2	1	0	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	0.0	1.0	
k141_45328	3208	Yes	2204	7	1	1	Low-quality	Genome-fragment	4.35	AAI-based (medium-confidence)	31.3	1.0	
k141_45359	8162	No	NA	20	1	0	Low-quality	Genome-fragment	11.36	AAI-based (medium-confidence)	0.0	1.0	
k141_69299	1513	No	NA	3	3	0	Low-quality	Genome-fragment	2.75	AAI-based (high-confidence)	0.0	1.0	
k141_2909	3005	No	NA	4	1	0	Low-quality	Genome-fragment	2.79	AAI-based (medium-confidence)	0.0	1.0	
k141_45387	493	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26747	6867	Yes	6235	10	1	1	Low-quality	Genome-fragment	4.03	HMM-based (lower-bound)	9.2	1.0	
k141_69321	1990	No	NA	7	7	0	Low-quality	Genome-fragment	6.53	AAI-based (high-confidence)	0.0	1.0	
k141_69339	836	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2963	1997	No	NA	4	1	0	Low-quality	Genome-fragment	4.84	AAI-based (high-confidence)	0.0	1.0	
k141_69379	422	No	NA	2	1	0	Low-quality	Genome-fragment	0.64	HMM-based (lower-bound)	0.0	1.0	
k141_57026	4231	No	NA	7	1	0	Low-quality	Genome-fragment	5.14	AAI-based (high-confidence)	0.0	1.0	
k141_15094	2916	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33538	9410	No	NA	15	1	0	Low-quality	Genome-fragment	20.07	AAI-based (medium-confidence)	0.0	1.0	
k141_9775	513	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	HMM-based (lower-bound)	0.0	1.0	
k141_45541	3106	No	NA	3	1	0	Low-quality	Genome-fragment	6.56	AAI-based (high-confidence)	0.0	1.0	
k141_38839	903	No	NA	3	1	0	Low-quality	Genome-fragment	2.58	AAI-based (high-confidence)	0.0	1.0	
k141_45568	5877	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_3041	659	No	NA	1	1	0	Low-quality	Genome-fragment	0.74	HMM-based (lower-bound)	0.0	1.0	
k141_38874	3730	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15250	1922	No	NA	5	2	0	Low-quality	Genome-fragment	2.34	HMM-based (lower-bound)	0.0	1.0	
k141_20926	3869	No	NA	4	0	0	Low-quality	Genome-fragment	6.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_45636	1594	No	NA	2	1	0	Low-quality	Genome-fragment	1.83	HMM-based (lower-bound)	0.0	1.0	
k141_33665	471	No	NA	2	1	0	Low-quality	Genome-fragment	1.1	AAI-based (high-confidence)	0.0	1.0	
k141_69447	2092	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9895	5830	No	NA	6	0	3	Low-quality	Genome-fragment	2.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_15274	380	No	NA	1	1	0	Low-quality	Genome-fragment	0.56	HMM-based (lower-bound)	0.0	1.0	
k141_33681	517	No	NA	1	1	0	Low-quality	Genome-fragment	0.84	HMM-based (lower-bound)	0.0	1.0	
k141_50326	722	No	NA	1	0	0	Low-quality	Genome-fragment	1.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_45675	5313	No	NA	6	1	0	Low-quality	Genome-fragment	9.46	HMM-based (lower-bound)	0.0	1.0	
k141_3152	8591	Yes	5748	10	1	3	Low-quality	Genome-fragment	13.37	AAI-based (high-confidence)	33.09	1.0	
k141_50339	2756	No	NA	6	2	0	Low-quality	Genome-fragment	6.12	AAI-based (medium-confidence)	0.0	1.0	
k141_50343	6071	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26799	859	No	NA	1	1	0	Low-quality	Genome-fragment	2.37	AAI-based (high-confidence)	0.0	1.0	
k141_50356	643	No	NA	2	1	0	Low-quality	Genome-fragment	1.54	AAI-based (high-confidence)	0.0	1.0	
k141_9969	1383	No	NA	3	0	0	Low-quality	Genome-fragment	2.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57222	954	No	NA	3	2	0	Low-quality	Genome-fragment	2.38	AAI-based (high-confidence)	0.0	1.0	
k141_21019	53850	Yes	50183	77	9	4	Medium-quality	Genome-fragment	83.89	AAI-based (high-confidence)	6.81	1.0	
k141_50411	8593	No	NA	17	6	0	Low-quality	Genome-fragment	16.03	AAI-based (high-confidence)	0.0	1.0	
k141_45708	854	No	NA	3	2	0	Low-quality	Genome-fragment	2.43	AAI-based (high-confidence)	0.0	1.0	
k141_45711	4043	No	NA	6	0	1	Low-quality	Genome-fragment	5.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_21033	3522	No	NA	6	3	0	Low-quality	Genome-fragment	7.48	AAI-based (high-confidence)	0.0	1.0	
k141_69558	1745	No	NA	2	2	0	Low-quality	Genome-fragment	4.07	AAI-based (high-confidence)	0.0	1.0	
k141_45763	366	No	NA	2	1	0	Low-quality	Genome-fragment	0.99	AAI-based (high-confidence)	0.0	1.0	
k141_21101	1405	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3312	5453	No	NA	6	3	0	Low-quality	Genome-fragment	6.62	AAI-based (high-confidence)	0.0	1.0	
k141_39105	1029	No	NA	1	0	0	Low-quality	Genome-fragment	1.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_10136	1760	No	NA	3	2	0	Low-quality	Genome-fragment	4.23	AAI-based (high-confidence)	0.0	1.0	
k141_50435	536	No	NA	1	1	0	Low-quality	Genome-fragment	0.81	HMM-based (lower-bound)	0.0	1.0	
k141_10164	1828	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_50480	345	No	NA	1	1	0	Low-quality	Genome-fragment	0.64	HMM-based (lower-bound)	0.0	1.0	
k141_10219	1780	No	NA	1	1	0	Low-quality	Genome-fragment	3.5	AAI-based (high-confidence)	0.0	1.0	
k141_50511	2829	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26985	2840	No	NA	5	0	0	Low-quality	Genome-fragment	3.29	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_26993	2731	No	NA	5	0	0	Low-quality	Genome-fragment	3.16	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_69713	4164	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57375	1298	No	NA	3	1	0	Low-quality	Genome-fragment	0.79	HMM-based (lower-bound)	0.0	1.0	
k141_45896	2599	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27020	3151	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15448	966	No	NA	2	1	0	Low-quality	Genome-fragment	1.92	AAI-based (medium-confidence)	0.0	1.0	
k141_57382	12609	No	NA	18	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27035	607	No	NA	1	1	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	
k141_34011	4938	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15473	369	No	NA	2	1	0	Low-quality	Genome-fragment	0.73	AAI-based (high-confidence)	0.0	1.0	
k141_57393	21221	No	NA	25	17	0	Low-quality	Genome-fragment	30.0	AAI-based (high-confidence)	0.0	1.0	
k141_21309	3695	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10394	808	No	NA	1	0	0	Low-quality	Genome-fragment	1.75	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_10416	382	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	HMM-based (lower-bound)	0.0	1.0	
k141_69787	721	No	NA	1	0	0	Low-quality	Genome-fragment	1.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57455	3244	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_63008	777	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10475	631	No	NA	2	1	0	Low-quality	Genome-fragment	1.31	AAI-based (medium-confidence)	0.0	1.0	
k141_15577	791	No	NA	2	1	0	Low-quality	Genome-fragment	0.77	AAI-based (high-confidence)	0.0	1.0	
k141_3487	2930	No	NA	3	0	0	Low-quality	Genome-fragment	7.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_3515	3923	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_50705	403	No	NA	1	1	0	Low-quality	Genome-fragment	0.6	HMM-based (lower-bound)	0.0	1.0	
k141_10555	6115	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_69952	2116	No	NA	1	0	1	Low-quality	Genome-fragment	2.44	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_57566	2589	No	NA	2	1	0	Low-quality	Genome-fragment	2.99	AAI-based (high-confidence)	0.0	1.0	
k141_46065	4754	No	NA	9	5	0	Low-quality	Genome-fragment	13.25	AAI-based (high-confidence)	0.0	1.0	
k141_10590	2258	No	NA	4	2	0	Low-quality	Genome-fragment	1.6	HMM-based (lower-bound)	0.0	1.0	
k141_46067	5363	No	NA	6	2	0	Low-quality	Genome-fragment	14.0	AAI-based (high-confidence)	0.0	1.0	
k141_10601	2266	No	NA	6	1	0	Low-quality	Genome-fragment	4.31	HMM-based (lower-bound)	0.0	1.0	
k141_46078	580	No	NA	1	1	0	Low-quality	Genome-fragment	1.22	AAI-based (medium-confidence)	0.0	1.0	
k141_39273	405	No	NA	1	0	0	Low-quality	Genome-fragment	0.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_10639	1026	No	NA	1	1	0	Low-quality	Genome-fragment	2.54	AAI-based (high-confidence)	0.0	1.0	
k141_57630	4479	No	NA	5	5	0	Low-quality	Genome-fragment	12.0	AAI-based (high-confidence)	0.0	1.0	
k141_46109	8828	No	NA	12	1	4	Low-quality	Genome-fragment	8.04	HMM-based (lower-bound)	0.0	1.0	
k141_3632	2992	No	NA	3	0	1	Low-quality	Genome-fragment	1.73	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57677	406	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57726	3185	No	NA	3	2	0	Low-quality	Genome-fragment	8.9	AAI-based (high-confidence)	0.0	1.0	
k141_3691	13444	No	NA	17	7	0	Low-quality	Genome-fragment	28.18	AAI-based (high-confidence)	0.0	1.0	
k141_21641	16038	No	NA	21	7	1	Low-quality	Genome-fragment	35.15	AAI-based (high-confidence)	0.0	1.0	
k141_10771	6337	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15754	674	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3786	5732	No	NA	13	1	0	Low-quality	Genome-fragment	15.64	AAI-based (high-confidence)	0.0	1.0	
k141_39415	3883	Yes	650	6	1	4	Low-quality	Genome-fragment	1.01	HMM-based (lower-bound)	83.26	1.0	
k141_46264	3181	No	NA	3	2	0	Low-quality	Genome-fragment	6.77	AAI-based (high-confidence)	0.0	1.0	
k141_70139	643	No	NA	2	0	0	Low-quality	Genome-fragment	1.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_51028	915	No	NA	2	1	0	Low-quality	Genome-fragment	1.97	AAI-based (medium-confidence)	0.0	1.0	
k141_15808	3501	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27456	4828	No	NA	9	1	0	Medium-quality	Genome-fragment	83.78	AAI-based (high-confidence)	0.0	1.0	
k141_57808	2539	No	NA	2	2	0	Low-quality	Genome-fragment	2.96	AAI-based (high-confidence)	0.0	1.0	
k141_3869	4415	No	NA	2	0	2	Low-quality	Genome-fragment	1.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_39478	2703	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10866	2854	No	NA	3	2	0	Low-quality	Genome-fragment	6.74	AAI-based (medium-confidence)	0.0	1.0	
k141_15813	429	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_46346	3079	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15827	550	No	NA	1	1	0	Low-quality	Genome-fragment	0.82	HMM-based (lower-bound)	0.0	1.0	
k141_3908	1294	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15842	6147	No	NA	8	1	0	Low-quality	Genome-fragment	14.44	AAI-based (high-confidence)	0.0	1.01	
k141_39526	9678	No	NA	18	2	0	Low-quality	Genome-fragment	27.04	AAI-based (medium-confidence)	0.0	1.0	
k141_39540	1897	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21786	614	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3937	7077	No	NA	9	1	0	Low-quality	Genome-fragment	9.21	HMM-based (lower-bound)	0.0	1.0	
k141_10983	7500	No	NA	14	1	0	Low-quality	Genome-fragment	13.63	AAI-based (high-confidence)	0.0	1.0	
k141_70299	764	No	NA	1	0	0	Low-quality	Genome-fragment	1.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57910	561	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_70327	2138	No	NA	3	3	0	Low-quality	Genome-fragment	4.36	AAI-based (high-confidence)	0.0	1.0	
k141_15975	818	No	NA	1	1	0	Low-quality	Genome-fragment	1.08	HMM-based (lower-bound)	0.0	1.0	
k141_46524	2415	No	NA	1	1	0	Low-quality	Genome-fragment	2.28	AAI-based (high-confidence)	0.0	1.0	
k141_27673	697	No	NA	2	1	0	Low-quality	Genome-fragment	1.92	AAI-based (medium-confidence)	0.0	1.0	
k141_16007	889	No	NA	1	0	0	Low-quality	Genome-fragment	2.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_51315	4128	No	NA	6	0	2	Low-quality	Genome-fragment	7.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_21973	1877	No	NA	2	1	0	Low-quality	Genome-fragment	4.52	AAI-based (high-confidence)	0.0	1.0	
k141_46609	2665	No	NA	7	1	0	Low-quality	Genome-fragment	1.72	HMM-based (lower-bound)	0.0	1.0	
k141_16050	4779	No	NA	4	4	0	Low-quality	Genome-fragment	11.7	AAI-based (high-confidence)	0.0	1.0	
k141_16053	1824	No	NA	3	1	0	Low-quality	Genome-fragment	1.58	HMM-based (lower-bound)	0.0	1.0	
k141_27739	4909	No	NA	7	0	4	Low-quality	Genome-fragment	3.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_46661	4530	No	NA	10	0	0	Low-quality	Genome-fragment	8.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
