seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_6948|provirus_3442_15027	11586	Provirus	3442-15027	11	11	0.9638	NA	2	14.9468	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70327	2138	No terminal repeats	NA	3	11	0.9637	NA	1	4.8116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36507	761	No terminal repeats	NA	1	11	0.9636	NA	1	1.5138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38457	310	No terminal repeats	NA	1	11	0.9636	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26608	1601	No terminal repeats	NA	3	11	0.9635	NA	1	5.0295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49896	2338	No terminal repeats	NA	4	11	0.9632	NA	2	4.0172	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6053	1804	No terminal repeats	NA	2	11	0.9631	NA	1	3.2103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58603	4266	No terminal repeats	NA	5	11	0.9627	NA	3	5.4101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20669|provirus_93_12029	11937	Provirus	93-12029	16	11	0.9626	NA	3	16.3889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61062	1605	No terminal repeats	NA	5	11	0.9624	NA	1	4.7752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43614	49420	No terminal repeats	NA	56	11	0.9622	NA	9	47.1725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26176|provirus_50458_62909	12452	Provirus	50458-62909	13	11	0.9614	NA	2	9.2025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4616|provirus_2_14509	14508	Provirus	2-14509	16	11	0.9612	NA	4	17.1898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17568	801	No terminal repeats	NA	1	11	0.9609	NA	1	1.5138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40528	1425	No terminal repeats	NA	3	11	0.9607	NA	1	3.1133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48185	666	No terminal repeats	NA	2	11	0.9605	NA	1	2.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70846|provirus_95_54267	54173	Provirus	95-54267	65	11	0.9601	NA	11	62.9342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71023	2449	No terminal repeats	NA	4	11	0.9601	NA	1	3.9749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14735	1471	No terminal repeats	NA	2	11	0.9595	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10219	1780	No terminal repeats	NA	1	11	0.9588	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30879	21049	No terminal repeats	NA	21	11	0.9588	NA	3	22.3011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34721	3986	No terminal repeats	NA	8	11	0.9588	NA	0	3.6469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69558	1745	No terminal repeats	NA	2	11	0.9585	NA	2	3.2321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27995|provirus_11470_65574	54105	Provirus	11470-65574	50	11	0.9585	NA	3	35.5626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5953	1556	No terminal repeats	NA	2	11	0.9584	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69299	1513	No terminal repeats	NA	3	11	0.9583	NA	2	4.6328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17791	314	No terminal repeats	NA	1	11	0.9578	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71606	4831	No terminal repeats	NA	5	11	0.9574	NA	0	5.1466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3691	13444	No terminal repeats	NA	17	11	0.9569	NA	1	17.4941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43253	1691	No terminal repeats	NA	2	11	0.9567	NA	1	3.0034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19868	894	No terminal repeats	NA	1	11	0.9567	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16123	361	No terminal repeats	NA	1	11	0.9567	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22999	5294	No terminal repeats	NA	8	11	0.9566	NA	1	4.9564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9085	10680	No terminal repeats	NA	16	11	0.9565	NA	6	13.4547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43396	2359	No terminal repeats	NA	3	11	0.9564	NA	1	2.4585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81	2678	No terminal repeats	NA	7	11	0.9562	NA	0	3.1242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1147	7989	No terminal repeats	NA	15	11	0.9558	NA	1	6.9851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10394	808	No terminal repeats	NA	1	11	0.9554	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66173	827	No terminal repeats	NA	3	11	0.9553	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32936	22010	No terminal repeats	NA	25	11	0.9552	NA	4	13.5479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26297|provirus_83901_156392	72492	Provirus	83901-156392	98	11	0.9551	NA	4	114.5205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64279	3776	No terminal repeats	NA	7	11	0.9550	NA	1	2.7335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37423	4034	No terminal repeats	NA	7	11	0.9546	NA	0	4.5674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15577	791	No terminal repeats	NA	2	11	0.9545	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_26799	859	No terminal repeats	NA	1	11	0.9535	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11890	8263	No terminal repeats	NA	6	11	0.9534	NA	1	6.3914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13864	5749	No terminal repeats	NA	6	11	0.9533	NA	0	4.6619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2823	621	No terminal repeats	NA	1	11	0.9532	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63843|provirus_11722_25303	13582	Provirus	11722-25303	22	11	0.9531	NA	1	16.5196	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2358	9475	No terminal repeats	NA	14	11	0.9528	NA	6	12.9934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23019	4771	No terminal repeats	NA	6	11	0.9524	NA	0	2.8907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16571	2072	No terminal repeats	NA	1	11	0.9520	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66262	2539	No terminal repeats	NA	3	11	0.9519	NA	0	1.7166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62022	1298	No terminal repeats	NA	3	11	0.9517	NA	2	4.3383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23538	1250	No terminal repeats	NA	2	11	0.9511	NA	1	3.4345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47396	511	No terminal repeats	NA	2	11	0.9510	NA	1	2.9074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59773	570	No terminal repeats	NA	1	11	0.9509	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61603	995	No terminal repeats	NA	1	11	0.9509	NA	1	1.5137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37459	749	No terminal repeats	NA	4	11	0.9508	NA	1	6.3537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47968	3779	No terminal repeats	NA	6	11	0.9504	NA	0	2.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20379	3376	No terminal repeats	NA	5	11	0.9503	NA	0	4.2585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_23877	448	No terminal repeats	NA	1	11	0.9500	NA	1	1.5026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2963	1997	No terminal repeats	NA	4	11	0.9499	NA	1	4.1806	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_24462	2733	No terminal repeats	NA	6	11	0.9485	NA	0	6.4808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66189	2842	No terminal repeats	NA	5	11	0.9482	NA	0	6.8580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43029	3036	No terminal repeats	NA	5	11	0.9482	NA	2	6.6298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46078	580	No terminal repeats	NA	1	11	0.9476	NA	1	1.5173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20636	1195	No terminal repeats	NA	3	11	0.9470	NA	1	5.1247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32889	1152	No terminal repeats	NA	2	11	0.9467	NA	1	3.4038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69082	1155	No terminal repeats	NA	2	11	0.9461	NA	2	3.2163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22569	793	No terminal repeats	NA	3	11	0.9461	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30407	858	No terminal repeats	NA	3	11	0.9455	NA	1	2.8958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61847	3027	No terminal repeats	NA	6	11	0.9454	NA	1	4.5105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35284	524	No terminal repeats	NA	3	11	0.9453	NA	1	3.4001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44986	2553	No terminal repeats	NA	4	11	0.9453	NA	1	3.2918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50229|provirus_2_7896	7895	Provirus	2-7896	12	11	0.9452	NA	3	7.8124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14262	11455	No terminal repeats	NA	23	11	0.9451	NA	2	12.9433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65908	802	No terminal repeats	NA	1	11	0.9450	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53049	430	No terminal repeats	NA	1	11	0.9450	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17537	934	No terminal repeats	NA	2	11	0.9449	NA	1	3.1830	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22204	1747	No terminal repeats	NA	2	11	0.9448	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50326	722	No terminal repeats	NA	1	11	0.9445	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20547	3385	No terminal repeats	NA	7	11	0.9443	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55600|provirus_323_14901	14579	Provirus	323-14901	25	11	0.9440	NA	0	7.8157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14336	1642	No terminal repeats	NA	2	11	0.9440	NA	2	2.9361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43464	353	No terminal repeats	NA	1	15	0.9440	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65045	11944	No terminal repeats	NA	16	11	0.9439	NA	1	7.5336	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31031	5518	No terminal repeats	NA	3	11	0.9439	NA	0	2.5546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28981	563	No terminal repeats	NA	2	11	0.9435	NA	2	3.1809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15842	6147	No terminal repeats	NA	8	11	0.9434	NA	1	7.0412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15250	1922	No terminal repeats	NA	5	11	0.9433	NA	2	6.7284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65073	2675	No terminal repeats	NA	1	11	0.9429	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52578	3795	No terminal repeats	NA	5	11	0.9426	NA	0	2.7984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7026	829	No terminal repeats	NA	1	11	0.9423	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54675	7017	No terminal repeats	NA	11	11	0.9422	NA	1	2.1598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61735	3683	No terminal repeats	NA	7	11	0.9422	NA	0	2.9070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63528	1254	No terminal repeats	NA	2	11	0.9419	NA	2	3.1932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38742|provirus_3731_25180	21450	Provirus	3731-25180	23	11	0.9416	NA	0	10.9213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61621|provirus_492_9940	9449	Provirus	492-9940	14	11	0.9413	NA	2	7.5439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45708	854	No terminal repeats	NA	3	11	0.9410	NA	1	3.2858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29427	4727	No terminal repeats	NA	7	11	0.9409	NA	0	1.5155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1949	429	No terminal repeats	NA	1	11	0.9406	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23084	799	No terminal repeats	NA	2	11	0.9405	NA	1	3.3654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5653	316	No terminal repeats	NA	1	11	0.9398	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53099	6439	No terminal repeats	NA	12	11	0.9397	NA	2	6.4961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37129	551	No terminal repeats	NA	3	11	0.9396	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22059	337	No terminal repeats	NA	1	11	0.9393	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37879	433	No terminal repeats	NA	1	11	0.9392	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3908	1294	No terminal repeats	NA	1	11	0.9390	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52602	1447	No terminal repeats	NA	3	11	0.9387	NA	1	1.5032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10416	382	No terminal repeats	NA	1	11	0.9383	NA	1	1.4211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52267	602	No terminal repeats	NA	2	11	0.9380	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45763	366	No terminal repeats	NA	2	11	0.9378	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5500	2962	No terminal repeats	NA	4	11	0.9377	NA	0	4.9036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42593	1108	No terminal repeats	NA	4	11	0.9370	NA	1	4.6354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42408|provirus_3_18996	18994	Provirus	3-18996	14	11	0.9364	NA	1	9.3408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2429	500	No terminal repeats	NA	1	11	0.9362	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31824	3523	No terminal repeats	NA	7	11	0.9362	NA	0	1.8543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31094	3140	No terminal repeats	NA	8	11	0.9361	NA	0	7.7725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48359	2903	No terminal repeats	NA	1	11	0.9360	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31996	619	No terminal repeats	NA	1	11	0.9360	NA	1	1.5061	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27456	4828	No terminal repeats	NA	9	11	0.9351	NA	2	6.5122	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_57566	2589	No terminal repeats	NA	2	11	0.9351	NA	0	1.2381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15808	3501	No terminal repeats	NA	5	11	0.9351	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25836	848	No terminal repeats	NA	3	11	0.9348	NA	1	3.0554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60837	3554	No terminal repeats	NA	5	11	0.9346	NA	2	4.6100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59859	866	No terminal repeats	NA	1	11	0.9345	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19590	485	No terminal repeats	NA	1	11	0.9340	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56536	628	No terminal repeats	NA	2	11	0.9339	NA	1	3.1624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5684	2979	No terminal repeats	NA	7	11	0.9335	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69787	721	No terminal repeats	NA	1	11	0.9332	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62136	432	No terminal repeats	NA	1	11	0.9331	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11577	665	No terminal repeats	NA	2	11	0.9329	NA	1	1.3711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40630	807	No terminal repeats	NA	3	11	0.9328	NA	2	4.7454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71565	625	No terminal repeats	NA	2	11	0.9327	NA	1	3.2860	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54004	23884	No terminal repeats	NA	20	11	0.9326	NA	3	7.5677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9775	513	No terminal repeats	NA	1	11	0.9326	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36777	6567	No terminal repeats	NA	9	11	0.9325	NA	0	5.5240	Unclassified
k141_10771	6337	No terminal repeats	NA	7	11	0.9321	NA	0	4.1681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62074	1606	No terminal repeats	NA	2	11	0.9313	NA	1	3.0405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64680	553	No terminal repeats	NA	1	11	0.9307	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10136	1760	No terminal repeats	NA	3	11	0.9306	NA	1	3.4113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57677	406	No terminal repeats	NA	1	11	0.9304	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56592	11196	No terminal repeats	NA	16	11	0.9304	NA	0	5.4044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69040	733	No terminal repeats	NA	1	11	0.9300	NA	1	1.2268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15473	369	No terminal repeats	NA	2	11	0.9299	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35712	102909	No terminal repeats	NA	148	11	0.9297	NA	0	13.8720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4204	815	No terminal repeats	NA	1	11	0.9295	NA	1	1.1733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40851	486	No terminal repeats	NA	2	11	0.9294	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71801	39265	DTR	NA	42	11	0.9294	NA	6	31.9105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71727	1049	No terminal repeats	NA	1	11	0.9284	NA	1	1.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59407	366	No terminal repeats	NA	1	11	0.9281	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3152	8591	No terminal repeats	NA	10	11	0.9279	NA	1	7.8210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1550	943	No terminal repeats	NA	1	11	0.9279	NA	1	1.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44517	544	No terminal repeats	NA	2	11	0.9278	NA	2	3.2688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18673	488	No terminal repeats	NA	2	11	0.9276	NA	1	3.2361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40518	378	No terminal repeats	NA	1	11	0.9271	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54643	2035	No terminal repeats	NA	4	11	0.9264	NA	2	6.8320	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32918	1610	No terminal repeats	NA	2	11	0.9263	NA	1	3.1319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33681	517	No terminal repeats	NA	1	11	0.9262	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6145	363	No terminal repeats	NA	1	11	0.9262	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44605	380	No terminal repeats	NA	1	11	0.9260	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2167	304	No terminal repeats	NA	1	11	0.9254	NA	1	1.0409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63678	699	No terminal repeats	NA	2	11	0.9253	NA	1	2.6575	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35932	1730	No terminal repeats	NA	3	11	0.9245	NA	1	3.1542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57375	1298	No terminal repeats	NA	3	11	0.9245	NA	2	2.9844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39653|provirus_28690_44835	16146	Provirus	28690-44835	21	11	0.9244	NA	1	8.3582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11568	1099	No terminal repeats	NA	1	11	0.9244	NA	1	1.1823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63751	2698	No terminal repeats	NA	4	11	0.9240	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50676|provirus_2_16190	16189	Provirus	2-16190	20	11	0.9237	NA	4	13.3703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58316	15096	No terminal repeats	NA	19	11	0.9233	NA	0	6.2772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10590	2258	No terminal repeats	NA	4	11	0.9230	NA	1	3.1542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33122|provirus_22857_36546	13690	Provirus	22857-36546	21	11	0.9228	NA	1	14.7777	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
