seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
SRR2912786_27061	1928	No terminal repeats	NA	2	11	0.9688	NA	1	3.4057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_47268	1985	No terminal repeats	NA	6	11	0.9685	NA	1	8.3873	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_244874	446	No terminal repeats	NA	2	11	0.9680	NA	1	3.3041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_165115	879	No terminal repeats	NA	2	11	0.9680	NA	1	3.1646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_4936	2189	No terminal repeats	NA	3	11	0.9678	NA	2	4.6733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_322492	173	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_143431	276	No terminal repeats	NA	2	11	0.9676	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_24499	3928	No terminal repeats	NA	4	11	0.9676	NA	1	6.6645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_22399	1789	No terminal repeats	NA	5	11	0.9675	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_131303	155	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_177140	304	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_160751	877	No terminal repeats	NA	3	11	0.9672	NA	1	5.1428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_57549	1077	No terminal repeats	NA	1	11	0.9670	NA	1	1.5191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_43629	4195	No terminal repeats	NA	5	11	0.9670	NA	1	4.8213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_192143	570	No terminal repeats	NA	2	11	0.9668	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_252406	243	No terminal repeats	NA	1	11	0.9667	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_233634	155	No terminal repeats	NA	1	15	0.9666	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_46564	1950	No terminal repeats	NA	2	11	0.9661	NA	1	2.6101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
SRR2912786_1205|provirus_9055_21740	12686	Provirus	9055-21740	12	11	0.9660	NA	2	13.6921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_115303	668	No terminal repeats	NA	2	11	0.9657	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_205575	532	No terminal repeats	NA	1	11	0.9657	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_167590	313	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_142428	803	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_26707	1242	No terminal repeats	NA	3	11	0.9653	NA	1	4.6252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_2344	4264	No terminal repeats	NA	6	11	0.9644	NA	0	4.7403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_42130	942	No terminal repeats	NA	1	11	0.9643	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_80836	1093	No terminal repeats	NA	3	11	0.9643	NA	2	3.0039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_4065	2007	No terminal repeats	NA	2	11	0.9640	NA	2	2.9743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_186759	220	No terminal repeats	NA	1	11	0.9638	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_292939	336	No terminal repeats	NA	1	11	0.9637	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_10359	2554	No terminal repeats	NA	5	11	0.9637	NA	1	3.2383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_42725	491	No terminal repeats	NA	1	11	0.9637	NA	1	1.7061	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_103645	1140	No terminal repeats	NA	3	4	0.9633	NA	1	2.9330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_5783	10633	No terminal repeats	NA	9	11	0.9632	NA	0	4.1383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_270576	182	No terminal repeats	NA	1	11	0.9630	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_308204	350	No terminal repeats	NA	1	11	0.9630	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_179083	385	No terminal repeats	NA	2	11	0.9630	NA	1	3.1412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_278	1816	No terminal repeats	NA	3	11	0.9630	NA	1	4.0106	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_183439	174	No terminal repeats	NA	1	15	0.9629	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_304850	198	No terminal repeats	NA	1	11	0.9629	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_271122	268	No terminal repeats	NA	1	11	0.9628	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_90251	3438	No terminal repeats	NA	7	11	0.9622	NA	2	4.0522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_316249	324	No terminal repeats	NA	1	11	0.9620	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_96834	248	No terminal repeats	NA	1	11	0.9620	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_50810	3529	No terminal repeats	NA	8	11	0.9619	NA	7	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_266614	435	No terminal repeats	NA	1	11	0.9618	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_59182	161	No terminal repeats	NA	1	11	0.9617	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_36644	640	No terminal repeats	NA	2	11	0.9617	NA	1	2.6125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_147734	205	No terminal repeats	NA	1	11	0.9615	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_23491	739	No terminal repeats	NA	1	11	0.9614	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_175886	534	No terminal repeats	NA	1	11	0.9614	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_13693	4917	No terminal repeats	NA	2	11	0.9614	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_39625	10181	No terminal repeats	NA	21	11	0.9613	NA	2	17.3208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_176730	365	No terminal repeats	NA	1	11	0.9611	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_124450	131	No terminal repeats	NA	1	11	0.9611	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_32020	2229	No terminal repeats	NA	6	11	0.9610	NA	2	6.4606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_99907	1420	No terminal repeats	NA	1	11	0.9607	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_182853	177	No terminal repeats	NA	1	11	0.9607	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_1719|provirus_13700_41306	27607	Provirus	13700-41306	30	11	0.9607	NA	4	32.0820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_316634	112	No terminal repeats	NA	1	11	0.9606	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_37726	381	No terminal repeats	NA	2	11	0.9605	NA	1	3.0592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_248316	306	No terminal repeats	NA	1	11	0.9605	NA	1	1.5001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_11867	323	No terminal repeats	NA	1	11	0.9605	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_14456	2085	No terminal repeats	NA	3	11	0.9605	NA	2	2.9489	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_12775	2694	No terminal repeats	NA	2	11	0.9604	NA	0	1.4999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_313270	288	No terminal repeats	NA	2	11	0.9603	NA	1	1.4667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_216068	259	No terminal repeats	NA	1	11	0.9603	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_278323	275	No terminal repeats	NA	1	11	0.9603	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_6496	1927	No terminal repeats	NA	2	11	0.9599	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_5550	4280	No terminal repeats	NA	12	11	0.9598	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_198383	263	No terminal repeats	NA	1	11	0.9598	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_67494	605	No terminal repeats	NA	2	11	0.9595	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_105006	513	No terminal repeats	NA	2	11	0.9594	NA	1	2.6192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_24064	1840	No terminal repeats	NA	3	11	0.9593	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_300994	189	No terminal repeats	NA	1	11	0.9592	NA	1	1.4598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_202808	242	No terminal repeats	NA	1	11	0.9586	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_7803	2523	No terminal repeats	NA	5	11	0.9586	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_63728	155	No terminal repeats	NA	1	11	0.9586	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_122804	553	No terminal repeats	NA	1	11	0.9585	NA	1	1.5474	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
SRR2912786_83154	1348	No terminal repeats	NA	2	11	0.9584	NA	1	2.8621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_219095	195	No terminal repeats	NA	1	11	0.9584	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_256617	220	No terminal repeats	NA	1	11	0.9583	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_12927	4071	No terminal repeats	NA	4	11	0.9582	NA	2	6.2379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_48444	944	No terminal repeats	NA	2	11	0.9579	NA	1	2.9451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_150208	247	No terminal repeats	NA	1	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_118588	325	No terminal repeats	NA	1	11	0.9579	NA	1	1.5137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_114166	158	No terminal repeats	NA	1	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_11403	3661	No terminal repeats	NA	6	11	0.9579	NA	0	2.6777	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_12913	14543	No terminal repeats	NA	16	11	0.9577	NA	0	9.7279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_309616	106	No terminal repeats	NA	1	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_86399	1261	No terminal repeats	NA	1	11	0.9576	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_298337	130	No terminal repeats	NA	1	11	0.9576	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_12183	950	No terminal repeats	NA	3	11	0.9575	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_275429	277	No terminal repeats	NA	1	11	0.9574	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_230191	209	No terminal repeats	NA	1	11	0.9572	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_121874	231	No terminal repeats	NA	1	11	0.9571	NA	1	1.4598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_46886	4593	No terminal repeats	NA	12	11	0.9570	NA	0	5.1147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_110277	500	No terminal repeats	NA	2	11	0.9569	NA	1	2.8063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_160048	225	No terminal repeats	NA	1	11	0.9567	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_166843	458	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_116385	2156	No terminal repeats	NA	4	11	0.9565	NA	1	6.5010	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_156168	277	No terminal repeats	NA	1	11	0.9565	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_5764	2540	No terminal repeats	NA	3	11	0.9563	NA	3	4.2643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_246173	290	No terminal repeats	NA	1	11	0.9562	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_103136	1186	No terminal repeats	NA	1	11	0.9562	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_7195|provirus_3_11127	11125	Provirus	3-11127	15	11	0.9561	NA	0	13.0643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_299479	130	No terminal repeats	NA	1	11	0.9560	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_7748	199	No terminal repeats	NA	1	11	0.9559	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_205063	359	No terminal repeats	NA	1	11	0.9559	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_48337	2674	No terminal repeats	NA	4	11	0.9558	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_144692	273	No terminal repeats	NA	1	11	0.9553	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_219787	282	No terminal repeats	NA	1	11	0.9552	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_181959	496	No terminal repeats	NA	2	11	0.9552	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_27710	459	No terminal repeats	NA	1	11	0.9550	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_112749	198	No terminal repeats	NA	1	11	0.9550	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_263587	199	No terminal repeats	NA	1	11	0.9548	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_153381	447	No terminal repeats	NA	2	11	0.9548	NA	2	3.0386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_323460	139	No terminal repeats	NA	1	11	0.9548	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_7246	6254	No terminal repeats	NA	3	11	0.9547	NA	1	3.2635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_64836	362	No terminal repeats	NA	1	11	0.9547	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_29508	202	No terminal repeats	NA	2	11	0.9547	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_23645	413	No terminal repeats	NA	2	11	0.9546	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_241664	174	No terminal repeats	NA	1	11	0.9544	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_47374	782	No terminal repeats	NA	1	11	0.9544	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_207481	308	No terminal repeats	NA	1	11	0.9543	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_36032	1131	No terminal repeats	NA	2	11	0.9542	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_22199	3592	No terminal repeats	NA	5	11	0.9541	NA	0	3.2913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_18000	211	No terminal repeats	NA	1	11	0.9541	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_91246	329	No terminal repeats	NA	1	11	0.9540	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_75392	1609	No terminal repeats	NA	3	11	0.9540	NA	3	5.1112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_10872	2521	No terminal repeats	NA	1	11	0.9537	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_18654	2507	No terminal repeats	NA	2	11	0.9536	NA	1	1.4761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_2151	1279	No terminal repeats	NA	3	11	0.9535	NA	2	4.5283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_52418	605	No terminal repeats	NA	2	11	0.9535	NA	1	2.7555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_305170	182	No terminal repeats	NA	1	11	0.9534	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_2878	193	No terminal repeats	NA	1	11	0.9532	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_213958	201	No terminal repeats	NA	1	11	0.9528	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_271228	342	No terminal repeats	NA	1	11	0.9527	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_74583	181	No terminal repeats	NA	1	11	0.9527	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_12032	445	No terminal repeats	NA	1	11	0.9521	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_133199	224	No terminal repeats	NA	1	11	0.9520	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_122412	530	No terminal repeats	NA	1	11	0.9519	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_296849	74	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_244858	174	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_28488	1301	No terminal repeats	NA	1	11	0.9517	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_37026	257	No terminal repeats	NA	1	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_206915	97	No terminal repeats	NA	1	11	0.9515	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_14733	1635	No terminal repeats	NA	5	11	0.9515	NA	1	5.1443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_68490	1385	No terminal repeats	NA	2	11	0.9513	NA	1	3.3971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_68731	324	No terminal repeats	NA	2	11	0.9513	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_129193	452	No terminal repeats	NA	1	11	0.9512	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_185276	1346	No terminal repeats	NA	2	11	0.9510	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_87780	551	No terminal repeats	NA	1	11	0.9509	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_280804	214	No terminal repeats	NA	1	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_79153	210	No terminal repeats	NA	1	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_134158	2182	No terminal repeats	NA	4	11	0.9506	NA	1	3.1132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_235786	183	No terminal repeats	NA	1	11	0.9506	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_144256	354	No terminal repeats	NA	1	11	0.9502	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_205550	365	No terminal repeats	NA	1	11	0.9499	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_16466	2158	No terminal repeats	NA	2	11	0.9498	NA	2	3.2426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_119427	377	No terminal repeats	NA	1	11	0.9495	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_294585	457	No terminal repeats	NA	1	11	0.9494	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_6766	905	No terminal repeats	NA	1	11	0.9494	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_81857	259	No terminal repeats	NA	1	11	0.9494	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_244593	208	No terminal repeats	NA	2	11	0.9493	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SRR2912786_75575	752	No terminal repeats	NA	1	11	0.9493	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
