contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
SRR2912786_17161	155	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_17535	14253	No	NA	12	5	0	Low-quality	Genome-fragment	8.09	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_17646	5185	No	NA	5	4	0	Low-quality	Genome-fragment	13.92	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_17709	921	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_18000	211	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_18038	339	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_18215	1781	No	NA	4	2	0	Low-quality	Genome-fragment	2.96	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_18346	491	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_18352	7213	Yes	3517	10	1	1	Low-quality	Genome-fragment	9.53	AAI-based (medium-confidence)	51.24	1.0	
SRR2912786_18445	7265	No	NA	13	1	0	Low-quality	Genome-fragment	5.8	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_18654	2507	No	NA	2	0	0	Low-quality	Genome-fragment	2.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_18656	3872	No	NA	4	0	0	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_18677	2432	Yes	1198	6	1	2	Low-quality	Genome-fragment	2.02	HMM-based (lower-bound)	50.74	1.0	
SRR2912786_19173	2944	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_19310	8020	No	NA	3	1	0	Low-quality	Genome-fragment	5.22	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_19491	499	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_19867	5717	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_20253	1084	No	NA	3	0	0	Low-quality	Genome-fragment	2.46	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_20524	7186	No	NA	1	1	0	Low-quality	Genome-fragment	4.76	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_20568	2839	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_20946	6292	No	NA	6	4	0	Low-quality	Genome-fragment	10.09	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_21041	4905	No	NA	8	1	0	Low-quality	Genome-fragment	3.17	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_21183	3939	No	NA	6	5	0	Low-quality	Genome-fragment	6.38	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_21256	2507	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_21351	2766	No	NA	2	1	0	Low-quality	Genome-fragment	1.8	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_21359	506	No	NA	2	1	0	Low-quality	Genome-fragment	0.89	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_21418	3528	No	NA	2	0	1	Low-quality	Genome-fragment	1.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_21463	4661	No	NA	10	2	0	Low-quality	Genome-fragment	3.68	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_21536	655	No	NA	3	1	0	Low-quality	Genome-fragment	0.98	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_21584	1659	No	NA	3	0	1	Low-quality	Genome-fragment	3.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_21639	2960	No	NA	5	2	0	Low-quality	Genome-fragment	7.95	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_21856	9164	No	NA	13	11	0	Low-quality	Genome-fragment	25.37	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_22075	1460	No	NA	2	0	1	Low-quality	Genome-fragment	2.43	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_22121	12064	Yes	11573	5	1	1	Low-quality	Genome-fragment	14.33	AAI-based (medium-confidence)	4.07	1.0	
SRR2912786_22199	3592	No	NA	5	1	0	Low-quality	Genome-fragment	1.48	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_22217	1005	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_22385	296	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_22399	1789	No	NA	5	0	0	Low-quality	Genome-fragment	2.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_22454	397	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_22492	3084	No	NA	8	2	0	Low-quality	Genome-fragment	7.7	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_22769	2837	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_23017	286	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_23133	3441	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_23226	587	No	NA	3	1	0	Low-quality	Genome-fragment	1.35	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_23464	877	No	NA	2	1	0	Low-quality	Genome-fragment	2.14	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_23491	739	No	NA	1	0	0	Low-quality	Genome-fragment	0.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_23645	413	No	NA	2	1	0	Low-quality	Genome-fragment	1.13	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_23752	536	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_24039	5084	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_24064	1840	No	NA	3	1	0	Low-quality	Genome-fragment	2.91	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_24351	4729	No	NA	5	2	0	Low-quality	Genome-fragment	8.67	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_24433	4359	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_24499	3928	No	NA	4	3	0	Low-quality	Genome-fragment	9.56	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_24525	5869	No	NA	8	4	0	Low-quality	Genome-fragment	9.66	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_24636	166	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_24787	6200	No	NA	14	2	0	Low-quality	Genome-fragment	4.02	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_24815	1625	No	NA	1	1	0	Low-quality	Genome-fragment	4.31	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_25364	1606	No	NA	2	1	0	Low-quality	Genome-fragment	3.74	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_25476	1322	No	NA	3	0	0	Low-quality	Genome-fragment	1.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_25496	3021	No	NA	1	0	0	Low-quality	Genome-fragment	2.81	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_25986	2744	No	NA	5	0	0	Low-quality	Genome-fragment	2.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_26242	2522	No	NA	11	0	0	Low-quality	Genome-fragment	2.06	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_26268	199	No	NA	1	0	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_26441	1221	No	NA	2	1	0	Low-quality	Genome-fragment	1.98	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_26455	2179	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_26575	1728	No	NA	3	1	0	Low-quality	Genome-fragment	3.24	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_26707	1242	No	NA	3	1	0	Low-quality	Genome-fragment	2.45	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_26896	2853	No	NA	6	1	0	Low-quality	Genome-fragment	7.35	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_26904	1137	No	NA	2	1	0	Low-quality	Genome-fragment	1.95	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_26905	3167	No	NA	3	2	0	Low-quality	Genome-fragment	6.74	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_27061	1928	No	NA	2	0	0	Low-quality	Genome-fragment	5.1	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_27641	3778	No	NA	8	2	0	Low-quality	Genome-fragment	7.75	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_27710	459	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_27760	7512	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_28201	4231	No	NA	4	3	0	Low-quality	Genome-fragment	9.14	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_28335	2950	No	NA	7	6	0	Low-quality	Genome-fragment	7.45	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_28412	6748	No	NA	8	4	0	Low-quality	Genome-fragment	14.27	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_28488	1301	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_28528	7615	No	NA	8	0	0	Low-quality	Genome-fragment	4.37	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_28689	243	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_28948	3475	No	NA	4	3	0	Low-quality	Genome-fragment	9.05	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_29059	1499	No	NA	2	0	1	Low-quality	Genome-fragment	2.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_29153	1120	No	NA	2	0	0	Low-quality	Genome-fragment	2.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_29164	5412	No	NA	9	0	0	Low-quality	Genome-fragment	9.16	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_29215	526	No	NA	1	0	0	Low-quality	Genome-fragment	1.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_29508	202	No	NA	2	1	0	Low-quality	Genome-fragment	0.34	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_29848	1119	No	NA	2	1	0	Low-quality	Genome-fragment	1.89	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_29886	403	No	NA	1	1	0	Low-quality	Genome-fragment	0.65	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_29928	3002	Yes	1948	7	1	1	Low-quality	Genome-fragment	4.79	AAI-based (high-confidence)	35.11	1.0	
SRR2912786_30033	748	No	NA	2	0	1	Low-quality	Genome-fragment	1.81	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_30250	3369	No	NA	5	0	0	Low-quality	Genome-fragment	3.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_30292	237	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_30326	375	No	NA	1	1	0	Low-quality	Genome-fragment	2.61	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_30588	1336	No	NA	2	1	0	Low-quality	Genome-fragment	19.53	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_30616	11700	No	NA	8	3	0	Low-quality	Genome-fragment	7.61	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_30771	7445	No	NA	12	2	0	Low-quality	Genome-fragment	19.91	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_30870	754	No	NA	2	2	0	Low-quality	Genome-fragment	1.05	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_31095	3219	No	NA	6	1	2	Low-quality	Genome-fragment	2.02	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_31187	833	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_31391	2543	No	NA	2	0	2	Low-quality	Genome-fragment	1.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_31681	270	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_31777	4044	No	NA	1	0	1	Low-quality	Genome-fragment	3.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_32001	8463	No	NA	9	0	6	Low-quality	Genome-fragment	3.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_32005	390	No	NA	1	0	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_32020	2229	No	NA	6	1	0	Low-quality	Genome-fragment	3.04	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_32557	2600	No	NA	6	2	0	Low-quality	Genome-fragment	6.33	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_32652	1254	No	NA	4	1	0	Low-quality	Genome-fragment	3.29	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_32697	3906	No	NA	3	0	0	Low-quality	Genome-fragment	3.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_33054	2551	No	NA	6	1	0	Low-quality	Genome-fragment	6.68	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_33226	204	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_33230	3138	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_33308	1593	No	NA	5	3	0	Low-quality	Genome-fragment	3.92	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_33408	1247	No	NA	2	0	0	Low-quality	Genome-fragment	2.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_33415	3332	No	NA	5	2	0	Low-quality	Genome-fragment	8.29	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_33632	819	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_34717	4985	No	NA	7	3	0	Low-quality	Genome-fragment	12.8	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_34793	3281	No	NA	12	1	0	Low-quality	Genome-fragment	7.94	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_35262	2573	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_35415	357	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_35727	3277	No	NA	6	1	0	Low-quality	Genome-fragment	9.28	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_35785	1222	No	NA	1	0	0	Low-quality	Genome-fragment	3.11	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_35855	976	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_35953	2618	No	NA	3	0	3	Low-quality	Genome-fragment	1.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_36032	1131	No	NA	2	1	0	Low-quality	Genome-fragment	3.12	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_36114	5136	No	NA	8	2	0	Low-quality	Genome-fragment	3.39	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_36644	640	No	NA	2	2	0	Low-quality	Genome-fragment	1.45	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_36737	4135	No	NA	2	1	0	Low-quality	Genome-fragment	10.4	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_36891	2291	No	NA	3	1	0	Low-quality	Genome-fragment	4.86	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_37008	10425	No	NA	7	2	0	Low-quality	Genome-fragment	6.78	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_37026	257	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_37143	999	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_37544	2977	No	NA	6	1	0	Low-quality	Genome-fragment	4.42	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_37726	381	No	NA	2	0	0	Low-quality	Genome-fragment	0.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_38071	768	No	NA	2	1	0	Low-quality	Genome-fragment	1.66	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_38332	945	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_38912	6176	No	NA	8	1	0	Low-quality	Genome-fragment	9.24	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_39081	4926	No	NA	8	1	0	Low-quality	Genome-fragment	13.65	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_39092	440	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_39209	3061	No	NA	5	2	0	Low-quality	Genome-fragment	6.84	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_39304	452	No	NA	2	2	0	Low-quality	Genome-fragment	1.33	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_39340	984	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_39572	4136	No	NA	6	5	0	Low-quality	Genome-fragment	11.46	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_39625	10181	No	NA	21	5	1	Low-quality	Genome-fragment	21.54	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_39757	507	No	NA	2	0	0	Low-quality	Genome-fragment	0.72	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_39770	428	No	NA	1	0	0	Low-quality	Genome-fragment	0.89	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_39966	1096	No	NA	3	0	0	Low-quality	Genome-fragment	1.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_40298	1357	No	NA	1	1	0	Low-quality	Genome-fragment	1.98	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_40594	1443	No	NA	1	1	0	Low-quality	Genome-fragment	3.63	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_41878	1791	No	NA	1	1	0	Low-quality	Genome-fragment	4.44	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_41898	573	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_41940	3736	No	NA	8	4	0	Low-quality	Genome-fragment	10.35	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_42094	962	No	NA	1	0	0	Low-quality	Genome-fragment	0.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_42130	942	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_42255	518	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_42366	2802	No	NA	4	0	0	Low-quality	Genome-fragment	8.63	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_42725	491	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_42923	401	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_43045	1313	No	NA	1	1	0	Low-quality	Genome-fragment	2.11	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_43170	4653	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_43629	4195	No	NA	5	3	0	Low-quality	Genome-fragment	10.74	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_44129	7863	No	NA	11	3	0	Low-quality	Genome-fragment	19.25	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_44755	498	No	NA	1	1	0	Low-quality	Genome-fragment	0.8	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_44871	3934	No	NA	4	0	0	Low-quality	Genome-fragment	1.57	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_44891	314	No	NA	1	0	0	Low-quality	Genome-fragment	0.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_45129	1604	No	NA	4	2	0	Low-quality	Genome-fragment	4.12	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_45388	3664	No	NA	7	4	0	Low-quality	Genome-fragment	9.27	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_45401	1791	No	NA	4	1	0	Low-quality	Genome-fragment	2.87	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_45954	1629	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_45990	1577	No	NA	4	1	0	Low-quality	Genome-fragment	4.27	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_46564	1950	No	NA	2	0	0	Low-quality	Genome-fragment	2.04	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_46603	403	No	NA	1	1	0	Low-quality	Genome-fragment	0.91	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_46786	465	No	NA	2	1	0	Low-quality	Genome-fragment	1.42	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_46797	1950	No	NA	1	1	0	Low-quality	Genome-fragment	4.77	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_46886	4593	No	NA	12	0	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_47178	2548	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_47196	314	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_47268	1985	No	NA	6	1	0	Low-quality	Genome-fragment	1.78	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_47374	782	No	NA	1	1	0	Low-quality	Genome-fragment	0.61	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_47510	358	No	NA	2	0	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_47539	5768	No	NA	2	2	0	Low-quality	Genome-fragment	7.01	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_47798	171	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_48337	2674	No	NA	4	1	0	Low-quality	Genome-fragment	6.34	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_48444	944	No	NA	2	1	0	Low-quality	Genome-fragment	2.19	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_48732	523	No	NA	1	1	0	Low-quality	Genome-fragment	1.42	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_48752	1243	No	NA	3	2	0	Low-quality	Genome-fragment	1.94	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_48876	194	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_48877	2349	No	NA	7	2	0	Low-quality	Genome-fragment	5.42	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_49093	1462	No	NA	2	2	0	Low-quality	Genome-fragment	2.17	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_49094	3249	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_49804	1219	No	NA	1	1	0	Low-quality	Genome-fragment	2.81	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_49929	283	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_49936	225	No	NA	1	1	0	Low-quality	Genome-fragment	0.58	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_50523	469	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_50810	3529	No	NA	8	7	0	Low-quality	Genome-fragment	9.14	AAI-based (medium-confidence)	0.0	1.0	
SRR2912786_50825	3648	No	NA	9	2	0	Low-quality	Genome-fragment	9.33	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_51208	4651	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_51368	673	No	NA	1	0	0	Low-quality	Genome-fragment	1.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_51539	203	No	NA	1	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_51744	5875	No	NA	12	2	0	Low-quality	Genome-fragment	14.48	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_51833	760	No	NA	2	1	0	Low-quality	Genome-fragment	1.41	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_52321	4405	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_52418	605	No	NA	2	1	0	Low-quality	Genome-fragment	0.86	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_52612	3298	No	NA	10	0	0	Low-quality	Genome-fragment	1.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_52629	2516	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_52644	206	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_53244	3565	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_53409	240	No	NA	1	0	0	Low-quality	Genome-fragment	0.72	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_54055	200	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_54451	513	No	NA	1	0	0	Low-quality	Genome-fragment	1.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_54625	714	No	NA	1	1	0	Low-quality	Genome-fragment	1.69	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_55512	690	No	NA	2	1	0	Low-quality	Genome-fragment	1.02	HMM-based (lower-bound)	0.0	1.0	
SRR2912786_55573	2741	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SRR2912786_55575	914	No	NA	1	0	0	Low-quality	Genome-fragment	2.15	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SRR2912786_55612	2411	No	NA	3	3	0	Low-quality	Genome-fragment	5.82	AAI-based (high-confidence)	0.0	1.0	
SRR2912786_55952	479	No	NA	1	0	0	Low-quality	Genome-fragment	4.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SRR2912786_55967	717	No	NA	2	2	0	Low-quality	Genome-fragment	1.67	AAI-based (medium-confidence)	0.0	1.0	
