contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_50215	789	No	NA	1	0	0	Low-quality	Genome-fragment	1.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_77652	3165	No	NA	2	0	2	Low-quality	Genome-fragment	1.46	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_22920	1539	No	NA	3	0	0	Low-quality	Genome-fragment	1.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_77661	5531	No	NA	7	0	0	Low-quality	Genome-fragment	1.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_15637	3299	No	NA	6	0	0	Low-quality	Genome-fragment	6.64	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_8493	1022	No	NA	1	1	0	Low-quality	Genome-fragment	2.35	AAI-based (medium-confidence)	0.0	1.0	
k141_43206	3858	No	NA	7	1	0	Low-quality	Genome-fragment	2.59	HMM-based (lower-bound)	0.0	1.0	
k141_64125	786	No	NA	2	1	0	Low-quality	Genome-fragment	1.17	AAI-based (high-confidence)	0.0	1.0	
k141_36441	2941	No	NA	4	3	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
k141_36448	328	No	NA	1	1	0	Low-quality	Genome-fragment	1.01	AAI-based (high-confidence)	0.0	1.0	
k141_15654	1297	No	NA	3	1	0	Low-quality	Genome-fragment	1.26	AAI-based (medium-confidence)	0.0	1.0	
k141_70682	999	No	NA	3	2	0	Low-quality	Genome-fragment	2.39	AAI-based (high-confidence)	0.0	1.0	
k141_2250	1704	No	NA	4	4	0	Low-quality	Genome-fragment	4.15	AAI-based (high-confidence)	0.0	1.0	
k141_70708	15796	No	NA	14	0	1	Low-quality	Genome-fragment	8.37	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_29424	354	No	NA	2	0	0	Low-quality	Genome-fragment	0.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_22977	3359	No	NA	4	3	0	Low-quality	Genome-fragment	9.11	AAI-based (medium-confidence)	0.0	1.0	
k141_2312	3487	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15711	4397	No	NA	9	0	0	Low-quality	Genome-fragment	7.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_56810	7551	No	NA	18	1	0	Low-quality	Genome-fragment	16.54	AAI-based (high-confidence)	0.0	1.0	
k141_70775	775	No	NA	2	0	0	Low-quality	Genome-fragment	1.34	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_50353	2078	No	NA	3	0	0	Low-quality	Genome-fragment	4.41	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_56822	522	No	NA	1	0	0	Low-quality	Genome-fragment	1.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_15778	3374	No	NA	7	4	0	Low-quality	Genome-fragment	7.27	AAI-based (high-confidence)	0.0	1.0	
k141_56862	3622	No	NA	8	1	0	Low-quality	Genome-fragment	5.38	AAI-based (high-confidence)	0.0	1.0	
k141_70803	26293	No	NA	29	9	0	Low-quality	Genome-fragment	22.15	AAI-based (high-confidence)	0.0	1.0	
k141_50414	2073	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2400	5937	No	NA	8	2	0	Low-quality	Genome-fragment	9.24	HMM-based (lower-bound)	0.0	1.0	
k141_70839	247	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8536	3696	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_77831	13140	No	NA	30	2	0	Low-quality	Genome-fragment	22.77	AAI-based (high-confidence)	0.0	1.0	
k141_50467	368	No	NA	1	1	0	Low-quality	Genome-fragment	0.56	HMM-based (lower-bound)	0.0	1.0	
k141_77846	764	No	NA	1	1	0	Low-quality	Genome-fragment	1.73	AAI-based (high-confidence)	0.0	1.0	
k141_64331	7317	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8566	2101	No	NA	4	2	0	Low-quality	Genome-fragment	2.55	AAI-based (high-confidence)	0.0	1.0	
k141_50551	6580	No	NA	9	1	0	Low-quality	Genome-fragment	5.54	AAI-based (high-confidence)	0.0	1.0	
k141_23083	35836	No	NA	37	13	1	Low-quality	Genome-fragment	29.88	AAI-based (high-confidence)	0.0	1.0	
k141_70901	605	No	NA	1	0	0	Low-quality	Genome-fragment	1.33	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_2534	4405	No	NA	4	2	0	Low-quality	Genome-fragment	8.47	AAI-based (high-confidence)	0.0	1.0	
k141_64387	1766	No	NA	3	1	0	Low-quality	Genome-fragment	5.49	AAI-based (high-confidence)	0.0	1.0	
k141_36575	16193	No	NA	13	2	3	Low-quality	Genome-fragment	10.5	AAI-based (medium-confidence)	0.0	1.0	
k141_36588	3799	No	NA	3	2	0	Low-quality	Genome-fragment	9.16	AAI-based (high-confidence)	0.0	1.0	
k141_36592	343	No	NA	1	0	0	Low-quality	Genome-fragment	0.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_70917	18113	No	NA	27	3	1	Low-quality	Genome-fragment	28.28	AAI-based (medium-confidence)	0.0	1.0	
k141_64412	4621	No	NA	4	2	0	Low-quality	Genome-fragment	8.26	AAI-based (high-confidence)	0.0	1.0	
k141_70922	826	No	NA	1	0	0	Low-quality	Genome-fragment	1.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2578	5237	No	NA	8	4	0	Low-quality	Genome-fragment	11.41	AAI-based (high-confidence)	0.0	1.0	
k141_64422	1504	No	NA	2	0	1	Low-quality	Genome-fragment	1.51	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_2587	1283	No	NA	3	0	0	Low-quality	Genome-fragment	2.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_64482	5204	No	NA	5	1	0	Low-quality	Genome-fragment	9.52	AAI-based (high-confidence)	0.0	1.0	
k141_71014	1287	No	NA	1	0	0	Low-quality	Genome-fragment	3.17	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_36664	1331	No	NA	3	0	0	Low-quality	Genome-fragment	2.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_15988	2545	No	NA	4	0	0	Low-quality	Genome-fragment	3.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_57136	8802	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29517	504	No	NA	1	1	0	Low-quality	Genome-fragment	1.06	HMM-based (lower-bound)	0.0	1.0	
k141_36724	3434	No	NA	6	1	0	Low-quality	Genome-fragment	0.88	AAI-based (high-confidence)	0.0	1.0	
k141_36750	713	No	NA	1	1	0	Low-quality	Genome-fragment	1.2	HMM-based (lower-bound)	0.0	1.0	
k141_23183	704	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16014	1310	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_36758	6418	No	NA	9	1	0	Low-quality	Genome-fragment	5.18	AAI-based (medium-confidence)	0.0	1.0	
k141_2680	1391	No	NA	3	2	0	Low-quality	Genome-fragment	1.26	HMM-based (lower-bound)	0.0	1.0	
k141_36766	2818	No	NA	7	0	0	Low-quality	Genome-fragment	5.13	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_29573	6212	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57213	9941	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23275	6992	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_43533	4247	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23283	9291	Yes	7147	9	1	1	Low-quality	Genome-fragment	16.88	AAI-based (high-confidence)	23.08	1.0	
k141_23305	629	No	NA	1	1	0	Low-quality	Genome-fragment	0.82	HMM-based (lower-bound)	0.0	1.0	
k141_16107	10568	No	NA	17	4	0	Low-quality	Genome-fragment	17.93	AAI-based (high-confidence)	0.0	1.0	
k141_71140	2965	No	NA	2	0	2	Low-quality	Genome-fragment	2.71	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_71142	15238	No	NA	15	1	3	Low-quality	Genome-fragment	4.18	HMM-based (lower-bound)	0.0	1.0	
k141_57306	3613	No	NA	8	1	0	Low-quality	Genome-fragment	6.07	HMM-based (lower-bound)	0.0	1.0	
k141_71153	2590	No	NA	6	3	1	Low-quality	Genome-fragment	6.51	AAI-based (high-confidence)	0.0	1.0	
k141_8854	1259	No	NA	1	0	0	Low-quality	Genome-fragment	2.42	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23336	638	No	NA	2	1	0	Low-quality	Genome-fragment	1.94	AAI-based (high-confidence)	0.0	1.0	
k141_16183	15171	Yes	12841	21	6	2	Low-quality	Genome-fragment	29.96	AAI-based (medium-confidence)	15.36	1.0	
k141_71175	565	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8877	3934	No	NA	4	0	0	Low-quality	Genome-fragment	9.04	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_78081	21842	No	NA	26	0	3	Low-quality	Genome-fragment	31.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_8888	987	No	NA	1	0	0	Low-quality	Genome-fragment	1.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57324	17223	No	NA	25	6	0	Low-quality	Genome-fragment	29.92	AAI-based (high-confidence)	0.0	1.0	
k141_16213	459	No	NA	2	0	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23355	28494	No	NA	40	14	0	Medium-quality	Genome-fragment	64.75	AAI-based (medium-confidence)	0.0	1.0	
k141_43639	742	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2926	7035	No	NA	8	2	0	Low-quality	Genome-fragment	4.37	HMM-based (lower-bound)	0.0	1.0	
k141_29636	3683	Yes	2574	7	1	1	Low-quality	Genome-fragment	1.63	HMM-based (lower-bound)	30.11	1.0	
k141_64695	10531	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8997	1237	No	NA	1	1	0	Low-quality	Genome-fragment	2.67	AAI-based (high-confidence)	0.0	1.0	
k141_8999	2026	No	NA	3	0	1	Low-quality	Genome-fragment	4.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57443	3350	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_71332	1845	No	NA	1	0	1	Low-quality	Genome-fragment	2.22	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_71352	4275	No	NA	8	1	0	Low-quality	Genome-fragment	1.09	AAI-based (high-confidence)	0.0	1.0	
k141_50912	1300	No	NA	1	1	0	Low-quality	Genome-fragment	3.19	AAI-based (high-confidence)	0.0	1.0	
k141_50916	1548	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_71395	968	No	NA	2	1	0	Low-quality	Genome-fragment	2.67	AAI-based (high-confidence)	0.0	1.0	
k141_3030	509	No	NA	2	1	0	Low-quality	Genome-fragment	0.42	HMM-based (lower-bound)	0.0	1.0	
k141_16386	2968	No	NA	3	3	0	Low-quality	Genome-fragment	7.07	AAI-based (high-confidence)	0.0	1.0	
k141_50942	25717	No	NA	31	21	0	Medium-quality	Genome-fragment	55.73	AAI-based (high-confidence)	0.0	1.0	
k141_3073	2302	No	NA	2	2	0	Low-quality	Genome-fragment	2.8	AAI-based (high-confidence)	0.0	1.0	
k141_78255	481	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	HMM-based (lower-bound)	0.0	1.0	
k141_9074	1121	No	NA	2	2	0	Low-quality	Genome-fragment	3.26	AAI-based (high-confidence)	0.0	1.0	
k141_64818	49400	No	NA	70	18	0	Medium-quality	Genome-fragment	89.27	AAI-based (medium-confidence)	0.0	1.0	
k141_9114	519	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37156	7104	No	NA	7	2	0	Low-quality	Genome-fragment	4.41	HMM-based (lower-bound)	0.0	1.0	
k141_78311	605	No	NA	1	1	0	Low-quality	Genome-fragment	1.47	AAI-based (high-confidence)	0.0	1.0	
k141_78315	1902	No	NA	3	1	0	Low-quality	Genome-fragment	3.46	AAI-based (high-confidence)	0.0	1.0	
k141_9149	3710	No	NA	6	3	0	Low-quality	Genome-fragment	7.87	AAI-based (high-confidence)	0.0	1.0	
k141_50974	3581	No	NA	2	1	0	Low-quality	Genome-fragment	6.01	HMM-based (lower-bound)	0.0	1.0	
k141_78324	4283	No	NA	3	0	1	Low-quality	Genome-fragment	5.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_29759	446	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_64902	653	No	NA	1	1	0	Low-quality	Genome-fragment	0.45	HMM-based (lower-bound)	0.0	1.0	
k141_9175	4786	No	NA	8	3	0	Low-quality	Genome-fragment	10.16	AAI-based (high-confidence)	0.0	1.0	
k141_71500	1730	No	NA	2	1	0	Low-quality	Genome-fragment	2.65	AAI-based (high-confidence)	0.0	1.0	
k141_51012	3121	No	NA	7	0	0	Low-quality	Genome-fragment	2.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_71511	5621	No	NA	10	1	0	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0.0	1.0	
k141_57608	7555	No	NA	2	0	0	Low-quality	Genome-fragment	15.58	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_9209	429	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9211	1475	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_71549	2528	No	NA	5	0	0	Low-quality	Genome-fragment	3.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_78385	335	No	NA	1	0	0	Low-quality	Genome-fragment	0.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_64976	8800	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3201	2185	No	NA	5	0	0	Low-quality	Genome-fragment	3.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_16480	3116	Yes	2330	3	1	1	Low-quality	Genome-fragment	4.68	AAI-based (medium-confidence)	25.22	1.0	
k141_23585	1284	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57671	932	No	NA	2	1	0	Low-quality	Genome-fragment	2.4	AAI-based (medium-confidence)	0.0	1.0	
k141_3255	1205	No	NA	2	2	0	Low-quality	Genome-fragment	2.93	AAI-based (medium-confidence)	0.0	1.0	
k141_51096	4921	No	NA	7	2	0	Low-quality	Genome-fragment	11.13	AAI-based (medium-confidence)	0.0	1.0	
k141_37254	11011	No	NA	17	4	0	Low-quality	Genome-fragment	10.66	AAI-based (high-confidence)	0.0	1.0	
k141_71660	795	No	NA	1	1	0	Low-quality	Genome-fragment	1.16	HMM-based (lower-bound)	0.0	1.0	
k141_37280	4822	Yes	3319	7	1	1	Low-quality	Genome-fragment	6.99	AAI-based (high-confidence)	31.17	1.0	
k141_43886	672	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16598	3667	No	NA	2	0	2	Low-quality	Genome-fragment	1.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_37338	607	No	NA	1	1	0	Low-quality	Genome-fragment	1.37	AAI-based (high-confidence)	0.0	1.0	
k141_23711	17239	No	NA	20	2	1	Low-quality	Genome-fragment	15.53	AAI-based (medium-confidence)	0.0	1.0	
k141_43951	2389	No	NA	3	2	0	Low-quality	Genome-fragment	2.9	AAI-based (high-confidence)	0.0	1.0	
k141_9326	2684	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57788	925	No	NA	1	1	0	Low-quality	Genome-fragment	2.23	AAI-based (high-confidence)	0.0	1.0	
k141_29938	2165	No	NA	2	0	0	Low-quality	Genome-fragment	3.88	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_23734	2903	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_51192	5266	No	NA	1	0	0	Low-quality	Genome-fragment	8.15	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_23746	419	No	NA	1	1	0	Low-quality	Genome-fragment	0.5	HMM-based (lower-bound)	0.0	1.0	
k141_37353	23468	No	NA	35	15	2	Medium-quality	Genome-fragment	53.12	AAI-based (medium-confidence)	0.0	1.0	
k141_3322	803	No	NA	2	2	0	Low-quality	Genome-fragment	2.15	AAI-based (medium-confidence)	0.0	1.0	
k141_71744	675	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37389	571	No	NA	2	1	0	Low-quality	Genome-fragment	1.71	AAI-based (high-confidence)	0.0	1.0	
k141_23748	40477	No	NA	49	26	0	Medium-quality	Genome-fragment	89.98	AAI-based (high-confidence)	0.0	1.0	
k141_44064	1465	No	NA	2	0	0	Low-quality	Genome-fragment	3.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_71757	621	No	NA	2	0	0	Low-quality	Genome-fragment	1.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_23813	691	No	NA	2	1	0	Low-quality	Genome-fragment	1.12	HMM-based (lower-bound)	0.0	1.0	
k141_9407	716	No	NA	1	1	0	Low-quality	Genome-fragment	1.62	AAI-based (medium-confidence)	0.0	1.0	
k141_30087	3753	No	NA	1	0	1	Low-quality	Genome-fragment	3.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57840	682	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_65261	3288	Yes	2671	5	3	1	Low-quality	Genome-fragment	5.74	AAI-based (high-confidence)	18.77	1.0	
k141_51313	894	No	NA	1	1	0	Low-quality	Genome-fragment	1.44	HMM-based (lower-bound)	0.0	1.0	
k141_37510	1197	No	NA	1	1	0	Low-quality	Genome-fragment	3.31	AAI-based (high-confidence)	0.0	1.0	
k141_23844	4764	Yes	2865	6	1	1	Low-quality	Genome-fragment	1.93	HMM-based (lower-bound)	39.86	1.0	
k141_65280	1234	No	NA	3	1	0	Low-quality	Genome-fragment	2.91	AAI-based (medium-confidence)	0.0	1.0	
k141_78738	9252	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_78739	313	No	NA	1	1	0	Low-quality	Genome-fragment	0.39	HMM-based (lower-bound)	0.0	1.0	
k141_65296	804	No	NA	2	1	0	Low-quality	Genome-fragment	0.52	HMM-based (lower-bound)	0.0	1.0	
k141_71890	1224	No	NA	2	1	0	Low-quality	Genome-fragment	2.59	AAI-based (high-confidence)	0.0	1.0	
k141_78781	644	No	NA	1	1	0	Low-quality	Genome-fragment	1.5	AAI-based (medium-confidence)	0.0	1.0	
k141_44214	2189	No	NA	2	2	0	Low-quality	Genome-fragment	5.07	AAI-based (medium-confidence)	0.0	1.0	
k141_65355	1160	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_71942	3312	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_57957	675	No	NA	1	1	0	Low-quality	Genome-fragment	1.55	AAI-based (medium-confidence)	0.0	1.0	
k141_71961	461	No	NA	1	1	0	Low-quality	Genome-fragment	1.06	AAI-based (high-confidence)	0.0	1.0	
k141_16930	16125	Yes	4470	16	2	6	Low-quality	Genome-fragment	7.86	HMM-based (lower-bound)	72.28	1.0	
k141_51501	2920	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_65426	47319	No	NA	63	28	1	Medium-quality	Genome-fragment	76.67	AAI-based (high-confidence)	0.0	1.0	
k141_65440	443	No	NA	1	0	0	Low-quality	Genome-fragment	0.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_65446	354	No	NA	2	1	0	Low-quality	Genome-fragment	0.78	AAI-based (medium-confidence)	0.0	1.0	
k141_9571	4412	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37682	967	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_65480	1221	No	NA	2	2	0	Low-quality	Genome-fragment	3.09	AAI-based (medium-confidence)	0.0	1.0	
k141_51559	3901	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_51572	645	No	NA	2	2	0	Low-quality	Genome-fragment	1.59	AAI-based (high-confidence)	0.0	1.0	
k141_65510	1175	No	NA	2	1	0	Low-quality	Genome-fragment	3.38	AAI-based (high-confidence)	0.0	1.0	
k141_72001	2316	No	NA	5	1	0	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	0.0	1.0	
k141_24071	802	No	NA	2	0	0	Low-quality	Genome-fragment	1.48	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_30265	1277	No	NA	2	0	0	Low-quality	Genome-fragment	2.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_78927	2738	No	NA	3	1	0	Low-quality	Genome-fragment	1.89	HMM-based (lower-bound)	0.0	1.0	
k141_3605	3214	No	NA	3	1	0	Low-quality	Genome-fragment	7.21	AAI-based (high-confidence)	0.0	1.0	
k141_3634	4437	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_65579	32499	No	NA	51	18	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
k141_58150	1667	No	NA	5	2	0	Low-quality	Genome-fragment	3.71	AAI-based (high-confidence)	0.0	1.0	
k141_44453	9351	No	NA	8	2	0	Low-quality	Genome-fragment	13.9	AAI-based (high-confidence)	0.0	1.0	
k141_9620	3909	No	NA	6	1	0	Low-quality	Genome-fragment	3.84	AAI-based (high-confidence)	0.0	1.0	
k141_9637	6518	No	NA	8	2	0	Low-quality	Genome-fragment	15.56	AAI-based (high-confidence)	0.0	1.0	
k141_51652	2664	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_58217	3779	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37807	2546	No	NA	6	5	0	Low-quality	Genome-fragment	3.09	AAI-based (high-confidence)	0.0	1.0	
k141_3725	9088	No	NA	16	3	0	Low-quality	Genome-fragment	2.32	AAI-based (high-confidence)	0.0	1.0	
k141_3727	5447	No	NA	4	0	2	Low-quality	Genome-fragment	3.77	AAI-based (medium-confidence)	0.0	1.02	no viral genes detected
k141_3728	3611	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9641	15070	No	NA	29	1	1	Low-quality	Genome-fragment	43.03	AAI-based (high-confidence)	0.0	1.0	
k141_3763	6003	No	NA	7	1	0	Low-quality	Genome-fragment	13.57	AAI-based (medium-confidence)	0.0	1.0	
k141_3768	2712	No	NA	5	0	0	Low-quality	Genome-fragment	4.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_58264	9207	No	NA	16	4	0	Low-quality	Genome-fragment	16.7	AAI-based (high-confidence)	0.0	1.0	
k141_37895	408	No	NA	1	1	0	Low-quality	Genome-fragment	0.78	AAI-based (high-confidence)	0.0	1.0	
k141_24318	372	No	NA	2	1	0	Low-quality	Genome-fragment	0.57	HMM-based (lower-bound)	0.0	1.0	
k141_44613	2273	No	NA	3	2	0	Low-quality	Genome-fragment	5.0	AAI-based (high-confidence)	0.0	1.0	
k141_9676	3404	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37904	939	No	NA	1	0	0	Low-quality	Genome-fragment	1.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_51734	1149	No	NA	2	1	0	Low-quality	Genome-fragment	2.91	AAI-based (high-confidence)	0.0	1.0	
k141_51741	9713	No	NA	11	0	1	Low-quality	Genome-fragment	9.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_24338	2565	No	NA	4	0	0	Low-quality	Genome-fragment	5.44	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_65680	3357	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_58332	640	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_44661	6383	No	NA	9	0	0	Low-quality	Genome-fragment	4.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_37950	3543	No	NA	6	3	0	Low-quality	Genome-fragment	5.59	AAI-based (medium-confidence)	0.0	1.0	
k141_24341	22425	No	NA	29	5	0	Medium-quality	Genome-fragment	50.86	AAI-based (medium-confidence)	0.0	1.0	
k141_9687	3401	No	NA	5	5	0	Low-quality	Genome-fragment	9.9	AAI-based (high-confidence)	0.0	1.0	
k141_3809	3002	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_72266	2864	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24352	922	No	NA	2	2	0	Low-quality	Genome-fragment	1.93	AAI-based (high-confidence)	0.0	1.0	
k141_17241	6034	No	NA	8	2	0	Low-quality	Genome-fragment	12.81	AAI-based (high-confidence)	0.0	1.0	
k141_79205	518	No	NA	2	2	0	Low-quality	Genome-fragment	1.31	AAI-based (medium-confidence)	0.0	1.0	
k141_79208	2398	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9725	975	No	NA	3	0	0	Low-quality	Genome-fragment	2.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_17263	4297	No	NA	7	3	0	Low-quality	Genome-fragment	9.09	AAI-based (high-confidence)	0.0	1.0	
k141_44701	384	No	NA	1	0	0	Low-quality	Genome-fragment	0.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_17296	401	No	NA	1	0	0	Low-quality	Genome-fragment	0.45	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_51789	6422	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_65752	422	No	NA	1	1	0	Low-quality	Genome-fragment	0.69	HMM-based (lower-bound)	0.0	1.0	
k141_30522	15781	No	NA	16	1	4	Low-quality	Genome-fragment	23.81	AAI-based (medium-confidence)	0.0	1.0	
k141_17367	4611	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_38060	532	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	HMM-based (lower-bound)	0.0	1.0	
k141_51833	5548	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
