seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
ERR2726443_22490	2929	No terminal repeats	NA	3	11	0.9673	NA	1	5.1525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_25212	4691	No terminal repeats	NA	7	11	0.9672	NA	0	6.3884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_22844	5174	No terminal repeats	NA	5	11	0.9671	NA	0	3.7751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_38714	4707	No terminal repeats	NA	3	11	0.9671	NA	1	2.6581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_4012	3985	No terminal repeats	NA	5	11	0.9671	NA	1	6.8657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_142522	343	No terminal repeats	NA	1	11	0.9668	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_200710	349	No terminal repeats	NA	1	15	0.9668	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_2092|provirus_7378_19938	12561	Provirus	7378-19938	21	11	0.9667	NA	0	18.1759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_204590	689	No terminal repeats	NA	2	4	0.9667	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_46470	872	No terminal repeats	NA	2	11	0.9664	NA	2	3.0942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_43677	815	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_113647	247	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_37162	665	No terminal repeats	NA	3	11	0.9662	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_233956	536	No terminal repeats	NA	1	11	0.9662	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_14792	29526	No terminal repeats	NA	42	11	0.9661	NA	3	30.7715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_35672	3844	No terminal repeats	NA	4	11	0.9658	NA	0	3.3921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_1610	2291	No terminal repeats	NA	4	11	0.9656	NA	2	6.5646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_38823	5381	No terminal repeats	NA	9	11	0.9655	NA	0	5.7767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_251922	213	No terminal repeats	NA	1	11	0.9655	NA	1	1.5076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_9304	4056	No terminal repeats	NA	7	11	0.9653	NA	0	4.2003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_150692	334	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_69568	739	No terminal repeats	NA	3	11	0.9652	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_90499	1464	No terminal repeats	NA	2	11	0.9652	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_94198	1013	No terminal repeats	NA	1	11	0.9651	NA	1	1.5021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_74346	3110	No terminal repeats	NA	6	11	0.9650	NA	1	6.3262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_34491	3808	No terminal repeats	NA	6	11	0.9649	NA	0	8.0216	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_25216	3474	No terminal repeats	NA	2	11	0.9649	NA	2	2.9891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_194518	182	No terminal repeats	NA	1	11	0.9645	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_126904	814	No terminal repeats	NA	2	11	0.9644	NA	1	3.4350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_42894	815	No terminal repeats	NA	1	15	0.9642	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_42309	1024	No terminal repeats	NA	1	11	0.9640	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_229476	158	No terminal repeats	NA	1	11	0.9638	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_253654	193	No terminal repeats	NA	1	11	0.9637	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_178974	239	No terminal repeats	NA	1	11	0.9636	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_200363	766	No terminal repeats	NA	3	11	0.9636	NA	1	5.1205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_103534	273	No terminal repeats	NA	1	11	0.9636	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_12089	6749	No terminal repeats	NA	14	11	0.9635	NA	1	4.1500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_1020|provirus_7361_12845	5485	Provirus	7361-12845	8	11	0.9633	NA	0	9.7576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_24793	723	No terminal repeats	NA	2	11	0.9633	NA	1	3.1278	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_172384	420	No terminal repeats	NA	1	11	0.9631	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_11686	1100	No terminal repeats	NA	2	11	0.9631	NA	1	2.8221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_12495	1622	No terminal repeats	NA	3	11	0.9631	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_121109	239	No terminal repeats	NA	1	11	0.9630	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_351263	159	No terminal repeats	NA	1	11	0.9630	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_65704	1676	No terminal repeats	NA	3	11	0.9629	NA	1	3.9007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_8551	6403	No terminal repeats	NA	17	11	0.9623	NA	1	17.5078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_338189	168	No terminal repeats	NA	1	4	0.9621	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_225567	277	No terminal repeats	NA	1	11	0.9621	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_223386	988	No terminal repeats	NA	3	11	0.9616	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_202296	187	No terminal repeats	NA	1	11	0.9616	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_129119	428	No terminal repeats	NA	1	11	0.9614	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_116482	2115	No terminal repeats	NA	2	11	0.9613	NA	2	3.0506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_118954	949	No terminal repeats	NA	2	11	0.9612	NA	1	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_198658	302	No terminal repeats	NA	1	11	0.9612	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_2253	20630	No terminal repeats	NA	33	11	0.9612	NA	0	5.4141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_95079	319	No terminal repeats	NA	1	11	0.9611	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_22521	578	No terminal repeats	NA	1	11	0.9610	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_236233	218	No terminal repeats	NA	2	4	0.9609	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_25513	4332	No terminal repeats	NA	5	11	0.9609	NA	0	2.8322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_291878	212	No terminal repeats	NA	1	11	0.9608	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_166585	1172	No terminal repeats	NA	2	11	0.9604	NA	2	3.1932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_45448	2962	No terminal repeats	NA	4	11	0.9603	NA	1	6.2119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_78477	304	No terminal repeats	NA	1	11	0.9602	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_53419	1561	No terminal repeats	NA	2	11	0.9600	NA	1	2.7590	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_189960	226	No terminal repeats	NA	1	11	0.9600	NA	1	1.5130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_173723	894	No terminal repeats	NA	1	11	0.9599	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
ERR2726443_62659	9972	No terminal repeats	NA	11	11	0.9597	NA	0	11.3353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_154290	302	No terminal repeats	NA	1	11	0.9594	NA	1	1.5675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_262152	277	No terminal repeats	NA	1	11	0.9593	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_91825	551	No terminal repeats	NA	2	11	0.9592	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_51219	362	No terminal repeats	NA	1	11	0.9591	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
ERR2726443_99756	1327	No terminal repeats	NA	2	11	0.9589	NA	1	2.9465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_278837	159	No terminal repeats	NA	1	11	0.9589	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_149911	152	No terminal repeats	NA	1	11	0.9588	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_140224	165	No terminal repeats	NA	1	11	0.9588	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_187143	192	No terminal repeats	NA	1	15	0.9586	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_27105	934	No terminal repeats	NA	3	11	0.9585	NA	1	3.1133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_385237	177	No terminal repeats	NA	1	11	0.9584	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_160152	291	No terminal repeats	NA	1	11	0.9584	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_70239	1236	No terminal repeats	NA	3	11	0.9583	NA	1	4.7089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_53361	329	No terminal repeats	NA	1	11	0.9581	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_292258	185	No terminal repeats	NA	1	11	0.9581	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_297854	176	No terminal repeats	NA	1	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_62358	1562	No terminal repeats	NA	4	11	0.9579	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_124496	343	No terminal repeats	NA	1	11	0.9578	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_27357	300	No terminal repeats	NA	1	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_62073	1120	No terminal repeats	NA	3	11	0.9577	NA	1	3.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_85063	349	No terminal repeats	NA	1	11	0.9576	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_121218	227	No terminal repeats	NA	1	11	0.9576	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_36322	1560	No terminal repeats	NA	2	11	0.9574	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_225789	272	No terminal repeats	NA	1	11	0.9573	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_64905	2110	No terminal repeats	NA	3	11	0.9572	NA	1	2.4585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_131607	812	No terminal repeats	NA	1	11	0.9570	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_126377	629	No terminal repeats	NA	1	11	0.9568	NA	1	1.5311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_128840	1295	No terminal repeats	NA	2	11	0.9566	NA	1	3.4188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_24479	2491	No terminal repeats	NA	3	11	0.9566	NA	1	2.8464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_294211	282	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
ERR2726443_173079	379	No terminal repeats	NA	2	11	0.9565	NA	1	2.6706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_138322	1107	No terminal repeats	NA	2	11	0.9564	NA	1	3.2472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_312117	264	No terminal repeats	NA	1	11	0.9563	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_9880	297	No terminal repeats	NA	1	4	0.9563	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_5703	5103	No terminal repeats	NA	9	11	0.9563	NA	1	2.1598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_224121	348	No terminal repeats	NA	1	11	0.9563	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_17128	3001	No terminal repeats	NA	3	11	0.9559	NA	0	3.4123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_164	4129	No terminal repeats	NA	4	11	0.9559	NA	1	3.2035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_42833	699	No terminal repeats	NA	1	11	0.9557	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_317408	164	No terminal repeats	NA	1	11	0.9556	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_155253	727	No terminal repeats	NA	3	11	0.9556	NA	2	3.0673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_231128	184	No terminal repeats	NA	1	11	0.9554	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_368073	194	No terminal repeats	NA	1	11	0.9553	NA	1	1.4933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_18627	3795	No terminal repeats	NA	2	11	0.9553	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_729	3395	No terminal repeats	NA	7	11	0.9551	NA	0	5.0240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_8832	1091	No terminal repeats	NA	2	11	0.9550	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
ERR2726443_26017	8396	No terminal repeats	NA	15	11	0.9550	NA	1	4.5004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_38975	172	No terminal repeats	NA	1	11	0.9550	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_245700	583	No terminal repeats	NA	2	11	0.9549	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_109693	1055	No terminal repeats	NA	2	11	0.9549	NA	1	2.8464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_151803	256	No terminal repeats	NA	2	11	0.9548	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_35054	2533	No terminal repeats	NA	5	11	0.9548	NA	1	4.7493	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_4720	3826	No terminal repeats	NA	3	11	0.9547	NA	1	2.2772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_83576	1399	No terminal repeats	NA	3	11	0.9547	NA	2	4.5552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_110998	416	No terminal repeats	NA	1	11	0.9547	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_332382	160	No terminal repeats	NA	1	11	0.9547	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_142704	421	No terminal repeats	NA	2	11	0.9546	NA	1	3.1743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_146631	571	No terminal repeats	NA	2	11	0.9545	NA	1	2.9447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_85230	653	No terminal repeats	NA	2	11	0.9541	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_39316	2127	No terminal repeats	NA	3	11	0.9541	NA	1	2.4082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_189197	880	No terminal repeats	NA	3	11	0.9539	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_92724	1459	No terminal repeats	NA	1	11	0.9538	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_50223	293	No terminal repeats	NA	1	11	0.9537	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_358115	151	No terminal repeats	NA	1	11	0.9536	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_270338	261	No terminal repeats	NA	1	11	0.9533	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_220994	1117	No terminal repeats	NA	3	11	0.9532	NA	1	3.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_19549	4831	No terminal repeats	NA	7	11	0.9531	NA	3	7.2368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_292013	190	No terminal repeats	NA	1	11	0.9529	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_369991	163	No terminal repeats	NA	1	11	0.9528	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_19588	3380	No terminal repeats	NA	2	11	0.9528	NA	0	3.4015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_377105	229	No terminal repeats	NA	1	11	0.9527	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_334481	304	No terminal repeats	NA	1	11	0.9527	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_6717	7292	No terminal repeats	NA	16	11	0.9527	NA	1	4.6672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_61707	1017	No terminal repeats	NA	1	11	0.9526	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_179222	627	No terminal repeats	NA	1	11	0.9525	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_203807	200	No terminal repeats	NA	2	11	0.9524	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_121730	400	No terminal repeats	NA	1	11	0.9523	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_6241	6891	No terminal repeats	NA	17	11	0.9523	NA	0	10.0975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_30033	6742	No terminal repeats	NA	2	11	0.9521	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_31293	3152	No terminal repeats	NA	4	11	0.9521	NA	0	3.4239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_62416	584	No terminal repeats	NA	2	11	0.9520	NA	1	2.9074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_19261	2964	No terminal repeats	NA	6	11	0.9518	NA	0	3.7449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_32809	920	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_80759	602	No terminal repeats	NA	1	11	0.9517	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_14636	695	No terminal repeats	NA	2	11	0.9516	NA	1	3.2049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_36580	232	No terminal repeats	NA	1	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_334816	428	No terminal repeats	NA	1	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_57923	1810	No terminal repeats	NA	3	11	0.9515	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_53374	602	No terminal repeats	NA	1	11	0.9515	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_71809	594	No terminal repeats	NA	1	11	0.9514	NA	1	1.5138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_341127	154	No terminal repeats	NA	1	11	0.9513	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_319188	305	No terminal repeats	NA	1	11	0.9512	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_100182	246	No terminal repeats	NA	1	11	0.9512	NA	1	1.5076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_138974	133	No terminal repeats	NA	1	11	0.9512	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_269086	231	No terminal repeats	NA	1	11	0.9512	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_25939	18361	No terminal repeats	NA	32	11	0.9511	NA	3	8.4420	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_83440	223	No terminal repeats	NA	1	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_245899	161	No terminal repeats	NA	1	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726443_79755	4677	No terminal repeats	NA	9	11	0.9507	NA	0	5.0483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
