contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
ERR2726406_10213	2659	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_10324	5096	No	NA	10	0	0	Low-quality	Genome-fragment	9.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_10375	8275	No	NA	8	1	0	Low-quality	Genome-fragment	12.3	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_10398	5848	No	NA	8	1	0	Low-quality	Genome-fragment	4.91	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_10637	14784	No	NA	12	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_10717	7535	No	NA	6	0	1	Low-quality	Genome-fragment	1.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_10788	13830	No	NA	18	15	0	Low-quality	Genome-fragment	35.82	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_10811	677	No	NA	2	1	0	Low-quality	Genome-fragment	1.47	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_10990	380	No	NA	1	1	0	Low-quality	Genome-fragment	0.81	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11012	6865	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_11117	2564	No	NA	3	0	2	Low-quality	Genome-fragment	1.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_11136	4498	No	NA	6	1	0	Low-quality	Genome-fragment	3.5	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11152	5307	No	NA	5	0	1	Low-quality	Genome-fragment	9.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_11189	16063	No	NA	32	5	0	Low-quality	Genome-fragment	38.33	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11243	3205	No	NA	2	1	0	Low-quality	Genome-fragment	2.9	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_11251	1300	No	NA	3	2	0	Low-quality	Genome-fragment	1.67	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11335	3113	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_11454	13516	No	NA	20	13	0	Low-quality	Genome-fragment	22.35	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11469	3062	No	NA	2	2	0	Low-quality	Genome-fragment	6.03	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11576	5790	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_11649	16003	No	NA	16	2	1	Low-quality	Genome-fragment	14.42	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_11677	5683	No	NA	7	4	0	Low-quality	Genome-fragment	16.19	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11742	4846	No	NA	5	3	0	Low-quality	Genome-fragment	10.59	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11791	7263	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_11794	2720	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_11795	21143	No	NA	20	13	0	Low-quality	Genome-fragment	36.41	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11816	447	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_11818	2825	No	NA	6	5	0	Low-quality	Genome-fragment	8.3	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11858	2955	No	NA	7	4	0	Low-quality	Genome-fragment	6.36	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_11927	2198	No	NA	3	0	1	Low-quality	Genome-fragment	3.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_11944	2575	No	NA	3	1	0	Low-quality	Genome-fragment	7.42	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12077	1766	No	NA	5	0	0	Low-quality	Genome-fragment	3.29	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_12115	26111	No	NA	33	4	1	Low-quality	Genome-fragment	44.84	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12190	2939	No	NA	5	0	0	Low-quality	Genome-fragment	0.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_12262	959	No	NA	1	0	0	Low-quality	Genome-fragment	1.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_12267	3027	No	NA	4	0	0	Low-quality	Genome-fragment	5.01	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_12311	21619	No	NA	25	11	0	Low-quality	Genome-fragment	35.51	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12323	14526	No	NA	15	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_12366	2098	No	NA	1	1	0	Low-quality	Genome-fragment	4.55	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12655	312	No	NA	1	1	0	Low-quality	Genome-fragment	0.58	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12713	2619	No	NA	4	2	0	Low-quality	Genome-fragment	4.23	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12720	2624	No	NA	2	1	0	Low-quality	Genome-fragment	3.85	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12779	7512	No	NA	12	3	0	Low-quality	Genome-fragment	13.63	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_12793	2986	No	NA	4	2	0	Low-quality	Genome-fragment	8.1	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_12808	301	No	NA	1	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_12865	4434	No	NA	7	0	0	Low-quality	Genome-fragment	7.41	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_12880	444	No	NA	1	1	0	Low-quality	Genome-fragment	0.92	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_12884	3404	No	NA	3	1	0	Low-quality	Genome-fragment	4.5	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_12887	28157	No	NA	42	13	0	Medium-quality	Genome-fragment	75.26	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_13139	835	No	NA	3	0	0	Low-quality	Genome-fragment	1.81	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_13155	10233	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_13371	11304	No	NA	18	5	0	Low-quality	Genome-fragment	37.25	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_13383	7252	No	NA	15	6	0	Medium-quality	Genome-fragment	61.61	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_13395	1787	No	NA	2	2	0	Low-quality	Genome-fragment	3.92	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_13403	2603	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_13413	1632	No	NA	5	1	0	Low-quality	Genome-fragment	3.39	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_13583	4076	No	NA	2	0	2	Low-quality	Genome-fragment	3.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_13590	3672	No	NA	5	2	0	Low-quality	Genome-fragment	7.18	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_13664	608	No	NA	1	1	0	Low-quality	Genome-fragment	1.36	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_13672	539	No	NA	1	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_13687	4746	Yes	1252	3	1	1	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	73.62	1.0	
ERR2726406_13779	2022	No	NA	3	1	0	Low-quality	Genome-fragment	3.23	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_13809	182	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_13886	1816	No	NA	3	0	0	Low-quality	Genome-fragment	3.54	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_14054	2664	No	NA	4	1	0	Low-quality	Genome-fragment	4.63	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_14213	258	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_14416	3391	No	NA	3	2	0	Low-quality	Genome-fragment	7.22	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_14581	3147	No	NA	6	0	0	Low-quality	Genome-fragment	9.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_14741	9901	No	NA	11	3	1	Low-quality	Genome-fragment	16.45	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_14794	854	No	NA	1	1	0	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_14816	5527	No	NA	4	1	0	Low-quality	Genome-fragment	7.87	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_14912	3283	No	NA	9	0	0	Low-quality	Genome-fragment	5.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected; low-confidence DTR
ERR2726406_14932	2779	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_15004	3299	No	NA	4	0	1	Low-quality	Genome-fragment	5.44	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_15055	436	No	NA	1	1	0	Low-quality	Genome-fragment	1.13	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_15136	7722	No	NA	12	1	0	Low-quality	Genome-fragment	15.33	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15137	2528	No	NA	6	0	0	Low-quality	Genome-fragment	4.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_15189	1750	No	NA	4	2	0	Low-quality	Genome-fragment	3.81	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15190	3412	No	NA	2	2	0	Low-quality	Genome-fragment	8.51	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15210	3396	No	NA	2	1	0	Low-quality	Genome-fragment	8.33	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15225	865	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_15226	953	No	NA	2	1	0	Low-quality	Genome-fragment	2.03	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15252	5537	No	NA	7	4	0	Low-quality	Genome-fragment	15.3	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15265	19435	No	NA	23	17	0	Low-quality	Genome-fragment	42.36	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15323	1748	No	NA	2	0	0	Low-quality	Genome-fragment	4.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_15379	8289	No	NA	10	1	0	Low-quality	Genome-fragment	2.12	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15444	1785	No	NA	2	0	0	Low-quality	Genome-fragment	4.52	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_15622	6382	No	NA	11	6	0	Low-quality	Genome-fragment	18.07	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15656	2394	No	NA	2	1	0	Low-quality	Genome-fragment	4.38	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_15815	4435	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_15937	1612	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_15969	1497	No	NA	3	1	0	Low-quality	Genome-fragment	3.42	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16222	3500	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_16244	4473	No	NA	3	0	0	Low-quality	Genome-fragment	2.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_16247	1294	No	NA	2	2	0	Low-quality	Genome-fragment	3.69	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16274	5877	No	NA	12	3	0	Low-quality	Genome-fragment	1.5	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16296	11300	No	NA	19	6	1	Low-quality	Genome-fragment	9.05	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16440	4179	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_16555	281	No	NA	1	1	0	Low-quality	Genome-fragment	0.71	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_16576	8032	No	NA	11	9	0	Low-quality	Genome-fragment	14.62	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_16600	4139	No	NA	8	2	0	Low-quality	Genome-fragment	12.03	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16624	3950	No	NA	7	3	0	Low-quality	Genome-fragment	6.92	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16717	2628	No	NA	5	2	0	Low-quality	Genome-fragment	2.2	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_16823	430	No	NA	2	0	0	Low-quality	Genome-fragment	0.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_16854	1034	No	NA	4	1	0	Low-quality	Genome-fragment	1.89	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_16887	10428	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_16908	885	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_16935	3334	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_16957	1374	No	NA	2	1	0	Low-quality	Genome-fragment	4.01	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_17047	1416	No	NA	3	2	0	Low-quality	Genome-fragment	3.07	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17062	4180	No	NA	7	5	0	Low-quality	Genome-fragment	13.02	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17117	12732	No	NA	14	2	0	Low-quality	Genome-fragment	12.45	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17309	1151	No	NA	3	3	0	Low-quality	Genome-fragment	3.08	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17376	3950	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_17499	3143	No	NA	4	0	0	Low-quality	Genome-fragment	7.33	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_17500	6032	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_17623	1008	No	NA	3	2	0	Low-quality	Genome-fragment	1.88	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17635	11241	No	NA	25	1	0	Low-quality	Genome-fragment	2.87	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_17666	5411	No	NA	6	0	4	Low-quality	Genome-fragment	2.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_17722	2276	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_17750	7392	Yes	4298	8	2	1	Low-quality	Genome-fragment	2.51	HMM-based (lower-bound)	41.86	1.0	
ERR2726406_17755	3502	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_17963	10335	No	NA	10	0	4	Low-quality	Genome-fragment	2.64	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_17973	2997	Yes	1943	8	1	1	Low-quality	Genome-fragment	1.56	AAI-based (high-confidence)	35.17	1.0	
ERR2726406_18115	6045	No	NA	10	2	0	Low-quality	Genome-fragment	13.01	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_18126	843	No	NA	2	1	0	Low-quality	Genome-fragment	1.46	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_18165	2525	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_18205	3533	No	NA	4	0	1	Low-quality	Genome-fragment	0.91	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_18476	4387	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_18525	6824	No	NA	4	0	0	Low-quality	Genome-fragment	1.78	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_18636	3742	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_18725	6794	No	NA	8	1	1	Low-quality	Genome-fragment	7.23	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_18858	4383	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_18958	1332	No	NA	3	0	0	Low-quality	Genome-fragment	3.7	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19041	2612	No	NA	4	0	0	Low-quality	Genome-fragment	4.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19122	10617	No	NA	17	9	0	Low-quality	Genome-fragment	29.42	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_19166	4439	No	NA	5	4	0	Low-quality	Genome-fragment	9.58	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_19228	1663	No	NA	1	0	0	Low-quality	Genome-fragment	2.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19400	4461	No	NA	6	0	0	Low-quality	Genome-fragment	3.6	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19455	227	No	NA	2	1	0	Low-quality	Genome-fragment	0.59	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_19527	5641	No	NA	11	2	0	Low-quality	Genome-fragment	9.48	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_19557	5231	No	NA	3	0	1	Low-quality	Genome-fragment	1.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19595	9817	No	NA	7	0	5	Low-quality	Genome-fragment	3.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19720	716	No	NA	2	0	0	Low-quality	Genome-fragment	1.52	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_19722	7837	No	NA	6	1	0	Low-quality	Genome-fragment	3.83	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_19942	1072	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_20004	9639	No	NA	13	10	1	Low-quality	Genome-fragment	26.32	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_20090	328	No	NA	1	1	0	Low-quality	Genome-fragment	0.68	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_20403	16909	No	NA	15	6	0	Low-quality	Genome-fragment	14.16	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_20465	4319	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_20477	3669	No	NA	5	0	0	Low-quality	Genome-fragment	8.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_20824	3610	No	NA	6	1	0	Low-quality	Genome-fragment	7.2	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_20878	5914	Yes	4359	8	2	1	Low-quality	Genome-fragment	7.66	HMM-based (lower-bound)	26.29	1.0	
ERR2726406_20987	2577	No	NA	3	2	0	Low-quality	Genome-fragment	4.9	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_21021	3628	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_21036	442	No	NA	1	1	0	Low-quality	Genome-fragment	0.6	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_21088	2839	No	NA	6	1	0	Low-quality	Genome-fragment	2.46	AAI-based (high-confidence)	0.0	1.0	low-confidence DTR
ERR2726406_21092	3629	No	NA	2	1	0	Low-quality	Genome-fragment	1.01	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_21274	2912	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_21373	390	No	NA	1	0	0	Low-quality	Genome-fragment	0.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_21505	3327	No	NA	5	1	0	Low-quality	Genome-fragment	8.09	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_21598	1977	No	NA	3	1	0	Low-quality	Genome-fragment	4.77	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_21800	2573	No	NA	5	3	0	Low-quality	Genome-fragment	6.64	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_21995	5962	No	NA	9	4	0	Low-quality	Genome-fragment	12.61	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_22004	1756	No	NA	1	1	0	Low-quality	Genome-fragment	3.81	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_22041	772	No	NA	1	1	0	Low-quality	Genome-fragment	1.18	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_22060	1881	No	NA	3	0	0	Low-quality	Genome-fragment	4.37	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_22110	3108	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_22132	1268	No	NA	2	1	0	Low-quality	Genome-fragment	2.77	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_22212	5392	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_22349	5406	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_22367	3876	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_22469	1416	No	NA	4	1	0	Low-quality	Genome-fragment	0.91	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_22482	2854	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_22524	2733	No	NA	3	1	0	Low-quality	Genome-fragment	4.95	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_22831	471	No	NA	1	1	0	Low-quality	Genome-fragment	0.7	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_22858	2143	No	NA	3	1	0	Low-quality	Genome-fragment	4.29	AAI-based (medium-confidence)	0.0	1.0	
ERR2726406_22984	336	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_23122	5376	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_23147	6458	No	NA	16	0	0	Low-quality	Genome-fragment	10.64	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_23404	1339	No	NA	3	1	0	Low-quality	Genome-fragment	2.9	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_23429	15144	No	NA	24	6	1	Low-quality	Genome-fragment	20.75	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_23824	14033	No	NA	15	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_23861	3459	No	NA	8	0	1	Low-quality	Genome-fragment	8.08	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_23867	1550	No	NA	3	2	0	Low-quality	Genome-fragment	3.82	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_23963	2166	No	NA	3	0	0	Low-quality	Genome-fragment	4.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_23983	916	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_24026	6154	No	NA	7	0	1	Low-quality	Genome-fragment	10.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_24062	4365	No	NA	7	5	0	Low-quality	Genome-fragment	12.47	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_24307	1117	No	NA	2	1	0	Low-quality	Genome-fragment	2.45	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_24535	422	No	NA	1	1	0	Low-quality	Genome-fragment	0.5	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_24562	1203	No	NA	3	1	0	Low-quality	Genome-fragment	1.93	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_24570	9143	No	NA	5	0	0	Low-quality	Genome-fragment	2.33	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_24667	2428	No	NA	2	0	0	Low-quality	Genome-fragment	4.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_24871	5183	No	NA	6	4	0	Low-quality	Genome-fragment	15.16	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_25175	2661	No	NA	3	1	0	Low-quality	Genome-fragment	1.84	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_25183	834	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_25228	2638	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_25664	5536	No	NA	5	1	0	Low-quality	Genome-fragment	3.99	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_25715	1228	No	NA	3	2	0	Low-quality	Genome-fragment	3.26	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_25765	4489	No	NA	6	2	0	Low-quality	Genome-fragment	6.48	HMM-based (lower-bound)	0.0	1.0	
ERR2726406_25958	4702	Yes	2122	7	1	1	Low-quality	Genome-fragment	3.81	AAI-based (high-confidence)	54.87	1.0	
ERR2726406_26000	9036	No	NA	8	0	0	Low-quality	Genome-fragment	6.97	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_26090	1158	No	NA	2	1	0	Low-quality	Genome-fragment	2.53	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_26136	11729	Yes	3073	9	2	6	Low-quality	Genome-fragment	2.1	AAI-based (medium-confidence)	73.8	1.0	
ERR2726406_26182	4443	Yes	2883	4	1	1	Low-quality	Genome-fragment	1.17	HMM-based (lower-bound)	35.11	1.0	
ERR2726406_26659	2324	No	NA	4	0	1	Low-quality	Genome-fragment	4.46	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_26806	3443	No	NA	8	5	0	Low-quality	Genome-fragment	9.41	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_26869	257	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726406_26961	292	No	NA	2	0	0	Low-quality	Genome-fragment	0.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726406_27161	4061	No	NA	6	1	0	Low-quality	Genome-fragment	3.42	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_27267	806	No	NA	1	1	0	Low-quality	Genome-fragment	2.38	AAI-based (high-confidence)	0.0	1.0	
ERR2726406_27378	4096	No	NA	5	0	0	Low-quality	Genome-fragment	9.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726406_27435	5741	No	NA	12	3	0	Low-quality	Genome-fragment	11.46	AAI-based (high-confidence)	0.0	1.0	
