seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
ERR2726406_42870	375	No terminal repeats	NA	1	11	0.9559	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_212233	329	No terminal repeats	NA	1	11	0.9558	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_121203	649	No terminal repeats	NA	2	11	0.9557	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_65504	4711	No terminal repeats	NA	6	11	0.9555	NA	0	6.5430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_222671	404	No terminal repeats	NA	1	11	0.9553	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_33048	344	No terminal repeats	NA	1	11	0.9552	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_251811	203	No terminal repeats	NA	1	11	0.9552	NA	1	1.4850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_121380	851	No terminal repeats	NA	1	11	0.9552	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_19041	2612	No terminal repeats	NA	4	11	0.9551	NA	0	4.6201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_75915	1954	No terminal repeats	NA	2	11	0.9551	NA	1	2.9074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_152757	575	No terminal repeats	NA	2	11	0.9550	NA	1	3.1692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_100786	392	No terminal repeats	NA	1	11	0.9550	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_43949	1550	No terminal repeats	NA	4	11	0.9550	NA	1	4.1933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_254734	146	No terminal repeats	NA	1	11	0.9549	NA	1	1.4524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_17309	1151	No terminal repeats	NA	3	11	0.9547	NA	3	3.9944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_285942	159	No terminal repeats	NA	1	11	0.9547	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_129898	295	No terminal repeats	NA	1	11	0.9546	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_73216	155	No terminal repeats	NA	1	11	0.9546	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_33776	2957	No terminal repeats	NA	6	11	0.9545	NA	0	4.6731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_100278	2223	No terminal repeats	NA	4	11	0.9545	NA	2	3.1100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_21092	3629	No terminal repeats	NA	2	11	0.9541	NA	0	3.3961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_350368	301	No terminal repeats	NA	1	11	0.9541	NA	1	1.4718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_410815	153	No terminal repeats	NA	1	11	0.9539	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_418034	160	No terminal repeats	NA	1	11	0.9538	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_8282	9070	No terminal repeats	NA	16	11	0.9536	NA	0	5.0380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_22858	2143	No terminal repeats	NA	3	11	0.9535	NA	1	3.0483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_51810	418	No terminal repeats	NA	2	11	0.9534	NA	2	3.1707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_30354	1098	No terminal repeats	NA	2	11	0.9532	NA	1	2.8519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_168623	309	No terminal repeats	NA	1	11	0.9532	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_70052	640	No terminal repeats	NA	2	11	0.9531	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_36670	2888	No terminal repeats	NA	6	11	0.9530	NA	0	4.5804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_348134	240	No terminal repeats	NA	1	11	0.9530	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_322729	142	No terminal repeats	NA	1	11	0.9530	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_120324	3662	No terminal repeats	NA	4	11	0.9528	NA	2	3.2463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_226826	493	No terminal repeats	NA	1	11	0.9525	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5440	4080	No terminal repeats	NA	6	11	0.9524	NA	0	3.5746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_50807	252	No terminal repeats	NA	1	11	0.9523	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_355213	415	No terminal repeats	NA	2	11	0.9523	NA	1	3.3041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_385904	283	No terminal repeats	NA	1	11	0.9522	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_71310	1427	No terminal repeats	NA	2	11	0.9522	NA	2	3.2346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_12077	1766	No terminal repeats	NA	5	11	0.9520	NA	1	6.5337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_124392	647	No terminal repeats	NA	2	11	0.9520	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_267993	323	No terminal repeats	NA	1	11	0.9519	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_265217	508	No terminal repeats	NA	1	11	0.9519	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_180152	226	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_209606	190	No terminal repeats	NA	1	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_1598	3209	No terminal repeats	NA	7	11	0.9516	NA	0	6.8390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_140593	496	No terminal repeats	NA	2	11	0.9513	NA	1	3.4351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_163213	318	No terminal repeats	NA	1	11	0.9511	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_42972	6574	No terminal repeats	NA	1	11	0.9510	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_162155	297	No terminal repeats	NA	2	11	0.9510	NA	2	3.2858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_394374	189	No terminal repeats	NA	1	11	0.9509	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_372547	214	No terminal repeats	NA	1	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_58698	365	No terminal repeats	NA	1	11	0.9508	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_113561	1258	No terminal repeats	NA	6	11	0.9508	NA	1	4.4212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_258998	334	No terminal repeats	NA	1	11	0.9506	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_23429	15144	No terminal repeats	NA	24	11	0.9506	NA	9	30.8168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_302103	441	No terminal repeats	NA	1	11	0.9506	NA	1	1.5118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_79244	277	No terminal repeats	NA	1	11	0.9504	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_221991	166	No terminal repeats	NA	1	11	0.9504	NA	1	1.7183	Unclassified
ERR2726406_1201	4953	No terminal repeats	NA	1	11	0.9504	NA	0	1.1797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_65949	3409	No terminal repeats	NA	7	11	0.9501	NA	0	3.3606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_175698	428	No terminal repeats	NA	2	11	0.9500	NA	2	3.4333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_284368	333	No terminal repeats	NA	1	11	0.9499	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_194202	616	No terminal repeats	NA	1	11	0.9498	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_181310	193	No terminal repeats	NA	1	11	0.9497	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_213549	175	No terminal repeats	NA	1	11	0.9497	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_187006	224	No terminal repeats	NA	1	11	0.9492	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_127414	234	No terminal repeats	NA	1	11	0.9490	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_39192	833	No terminal repeats	NA	1	11	0.9490	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_189184	1348	No terminal repeats	NA	1	11	0.9488	NA	1	1.4920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_403250	195	No terminal repeats	NA	1	11	0.9485	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_204827	155	No terminal repeats	NA	1	11	0.9484	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_118284	221	No terminal repeats	NA	1	4	0.9483	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_26090	1158	No terminal repeats	NA	2	11	0.9481	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_63909	645	No terminal repeats	NA	1	11	0.9479	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_248092	197	No terminal repeats	NA	1	11	0.9479	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_68203	4936	No terminal repeats	NA	3	11	0.9479	NA	0	1.2785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_18115	6045	No terminal repeats	NA	10	11	0.9478	NA	0	12.8641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_191821	601	No terminal repeats	NA	2	11	0.9476	NA	1	2.8458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_89954	1207	No terminal repeats	NA	4	11	0.9475	NA	1	4.4239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_425333	222	No terminal repeats	NA	1	11	0.9475	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_87341	2240	No terminal repeats	NA	4	11	0.9473	NA	1	3.4203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_116767	928	No terminal repeats	NA	2	11	0.9470	NA	1	1.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_139644	263	No terminal repeats	NA	2	11	0.9468	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_261133	391	No terminal repeats	NA	1	11	0.9466	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_9576	1557	No terminal repeats	NA	3	11	0.9466	NA	1	5.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_19942	1072	No terminal repeats	NA	1	11	0.9465	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_42503	169	No terminal repeats	NA	1	11	0.9464	NA	1	1.7183	Unclassified
ERR2726406_128903	443	No terminal repeats	NA	1	11	0.9464	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_15226	953	No terminal repeats	NA	2	11	0.9462	NA	2	2.9008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_234733	291	No terminal repeats	NA	1	11	0.9460	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_19557	5231	No terminal repeats	NA	3	11	0.9459	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_6218	2599	No terminal repeats	NA	2	11	0.9457	NA	1	1.4889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_80204	190	No terminal repeats	NA	1	11	0.9457	NA	1	1.4188	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
ERR2726406_286298	314	No terminal repeats	NA	1	11	0.9456	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_50318	403	No terminal repeats	NA	1	11	0.9456	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_44920	242	No terminal repeats	NA	1	11	0.9453	NA	1	1.5675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_414450	216	No terminal repeats	NA	1	11	0.9452	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_33545	1600	No terminal repeats	NA	2	11	0.9451	NA	1	2.8281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_284294	197	No terminal repeats	NA	1	11	0.9451	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_11243	3205	No terminal repeats	NA	2	11	0.9450	NA	0	1.4953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_73733	354	No terminal repeats	NA	1	11	0.9450	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_6522	11826	No terminal repeats	NA	10	11	0.9449	NA	1	4.8718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_363297	184	No terminal repeats	NA	1	11	0.9449	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_394469	225	No terminal repeats	NA	1	11	0.9448	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_213736	330	No terminal repeats	NA	1	11	0.9447	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_8612	1985	No terminal repeats	NA	5	11	0.9446	NA	1	5.1105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_30905	194	No terminal repeats	NA	1	11	0.9446	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_215249	299	No terminal repeats	NA	1	11	0.9446	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_92947	390	No terminal repeats	NA	1	11	0.9444	NA	1	1.3108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_13155	10233	No terminal repeats	NA	17	11	0.9442	NA	0	18.9976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_8704	1339	No terminal repeats	NA	3	11	0.9442	NA	2	3.2163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_93772	268	No terminal repeats	NA	2	11	0.9440	NA	2	3.1378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_43242	2590	No terminal repeats	NA	4	11	0.9439	NA	0	3.0340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_266522	190	No terminal repeats	NA	1	11	0.9437	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_191563	796	No terminal repeats	NA	3	11	0.9437	NA	1	2.9899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_1674	749	No terminal repeats	NA	1	11	0.9436	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_3835	231	No terminal repeats	NA	1	11	0.9436	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_27759	917	No terminal repeats	NA	2	11	0.9435	NA	2	3.4117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_343230	190	No terminal repeats	NA	1	11	0.9433	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_241879	360	No terminal repeats	NA	1	11	0.9433	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_3359	1116	No terminal repeats	NA	3	11	0.9432	NA	1	3.4357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_8917	1078	No terminal repeats	NA	2	11	0.9432	NA	2	2.6571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_85728	2607	No terminal repeats	NA	4	11	0.9431	NA	1	5.5762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_61072	490	No terminal repeats	NA	2	11	0.9431	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_181519	1865	No terminal repeats	NA	3	11	0.9431	NA	1	3.0816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_25715	1228	No terminal repeats	NA	3	11	0.9429	NA	1	2.9490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_243884	113	No terminal repeats	NA	1	11	0.9427	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5047	1077	No terminal repeats	NA	2	11	0.9426	NA	2	2.9844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_149560	737	No terminal repeats	NA	1	11	0.9425	NA	1	1.4689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_326593	217	No terminal repeats	NA	1	11	0.9425	NA	1	1.4523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_115676	743	No terminal repeats	NA	1	11	0.9425	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_17047	1416	No terminal repeats	NA	3	11	0.9425	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_19455	227	No terminal repeats	NA	2	11	0.9424	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_132147	335	No terminal repeats	NA	1	11	0.9424	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_185205	439	No terminal repeats	NA	1	11	0.9422	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_230697	538	No terminal repeats	NA	1	11	0.9420	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_116018	215	No terminal repeats	NA	1	11	0.9419	NA	1	1.4506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_252791	128	No terminal repeats	NA	1	11	0.9419	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_21036	442	No terminal repeats	NA	1	11	0.9418	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_75235	270	No terminal repeats	NA	1	11	0.9416	NA	1	1.3293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_184486	759	No terminal repeats	NA	1	11	0.9415	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_44517	2066	No terminal repeats	NA	4	11	0.9414	NA	1	5.1273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_167491	626	No terminal repeats	NA	2	11	0.9412	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_56886	438	No terminal repeats	NA	1	11	0.9412	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_312827	164	No terminal repeats	NA	1	11	0.9412	NA	1	1.4524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_41566	1530	No terminal repeats	NA	3	11	0.9412	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_103067	1259	No terminal repeats	NA	2	11	0.9410	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_251220	533	No terminal repeats	NA	1	11	0.9409	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5610	1050	No terminal repeats	NA	3	11	0.9407	NA	1	3.0352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_8152	1396	No terminal repeats	NA	2	11	0.9406	NA	2	2.3663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_2655	706	No terminal repeats	NA	1	11	0.9403	NA	1	1.6739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_351946	216	No terminal repeats	NA	2	11	0.9398	NA	1	1.3483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_137396	203	No terminal repeats	NA	1	11	0.9398	NA	1	1.5032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_38959	382	No terminal repeats	NA	1	11	0.9397	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_398200	272	No terminal repeats	NA	1	11	0.9397	NA	1	1.2991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_62157	523	No terminal repeats	NA	1	11	0.9395	NA	1	1.5118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_226751	235	No terminal repeats	NA	1	11	0.9393	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_31020	1023	No terminal repeats	NA	1	11	0.9392	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_55309	238	No terminal repeats	NA	1	11	0.9391	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_57061	3333	No terminal repeats	NA	4	11	0.9391	NA	1	5.1286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_79296	468	No terminal repeats	NA	1	11	0.9390	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_24535	422	No terminal repeats	NA	1	11	0.9389	NA	1	1.5087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_343832	281	No terminal repeats	NA	1	11	0.9389	NA	1	1.6517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_387044	179	No terminal repeats	NA	1	11	0.9387	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_235052	231	No terminal repeats	NA	1	11	0.9387	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_60192	3250	No terminal repeats	NA	2	11	0.9386	NA	1	3.4156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
