seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k119_5470	553	No terminal repeats	NA	1	11	0.9549	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_17749	2281	No terminal repeats	NA	5	11	0.9548	NA	1	6.5010	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_36917	653	No terminal repeats	NA	2	11	0.9548	NA	2	3.1163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_56050	695	No terminal repeats	NA	1	11	0.9545	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1444	556	No terminal repeats	NA	2	11	0.9541	NA	1	2.7555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_27340	1830	No terminal repeats	NA	4	11	0.9532	NA	1	4.2273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_58191|provirus_2_50186	50185	Provirus	2-50186	79	11	0.9528	NA	14	47.8204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1801	355	No terminal repeats	NA	1	11	0.9524	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_60703	2148	No terminal repeats	NA	7	11	0.9523	NA	1	11.5626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_52960	1940	No terminal repeats	NA	4	11	0.9522	NA	1	3.0707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_19883	2693	No terminal repeats	NA	4	11	0.9520	NA	0	3.4042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_36628	10155	No terminal repeats	NA	14	11	0.9520	NA	1	8.1197	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_6660|provirus_1_19170	19170	Provirus	1-19170	38	11	0.9519	NA	2	19.5572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_4845	701	No terminal repeats	NA	1	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_4446	313	No terminal repeats	NA	2	11	0.9510	NA	1	3.2363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_34830	1429	No terminal repeats	NA	2	11	0.9509	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_46751	3253	No terminal repeats	NA	2	11	0.9509	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_15519	679	No terminal repeats	NA	2	11	0.9508	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_49755	2473	No terminal repeats	NA	8	11	0.9507	NA	1	8.2324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_44897	1433	No terminal repeats	NA	3	11	0.9507	NA	1	3.1149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_13441	1050	No terminal repeats	NA	3	11	0.9504	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1747	3611	No terminal repeats	NA	2	11	0.9502	NA	0	3.2938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_33627	1375	No terminal repeats	NA	2	11	0.9500	NA	1	2.2286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_46626	385	No terminal repeats	NA	1	11	0.9499	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_52612	408	No terminal repeats	NA	2	11	0.9496	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_55340	554	No terminal repeats	NA	1	11	0.9495	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_27937	889	No terminal repeats	NA	2	11	0.9487	NA	1	2.7601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_30721	3240	No terminal repeats	NA	2	11	0.9485	NA	0	3.2182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_57700	377	No terminal repeats	NA	1	11	0.9483	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_57965	686	No terminal repeats	NA	2	11	0.9478	NA	1	2.9561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_20861	352	No terminal repeats	NA	1	11	0.9478	NA	1	1.4221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_31808	735	No terminal repeats	NA	1	11	0.9477	NA	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_28819	3503	No terminal repeats	NA	8	11	0.9473	NA	0	6.1449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_64771	373	No terminal repeats	NA	1	11	0.9473	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_57852	1182	No terminal repeats	NA	2	11	0.9472	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_14605	1698	No terminal repeats	NA	1	11	0.9471	NA	1	1.4039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_47103	9911	No terminal repeats	NA	19	11	0.9470	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_33525	308	No terminal repeats	NA	2	11	0.9468	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_44525	4099	No terminal repeats	NA	8	11	0.9466	NA	0	7.0481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_9467	8015	No terminal repeats	NA	9	11	0.9461	NA	3	8.5643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_44016	2192	No terminal repeats	NA	4	11	0.9459	NA	2	4.2896	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_50505	832	No terminal repeats	NA	2	11	0.9455	NA	1	3.2278	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_53455	14916	ITR	NA	17	11	0.9454	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_2664	1827	No terminal repeats	NA	4	11	0.9452	NA	2	4.7423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_17125	311	No terminal repeats	NA	1	11	0.9450	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_7093	466	No terminal repeats	NA	2	11	0.9446	NA	1	3.4345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_12221	1457	No terminal repeats	NA	2	11	0.9444	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_19342	2166	No terminal repeats	NA	4	11	0.9442	NA	1	6.6558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_63471	1258	No terminal repeats	NA	3	11	0.9440	NA	1	3.0403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_64196	327	No terminal repeats	NA	1	11	0.9439	NA	1	1.7183	Unclassified
k119_39097	395	No terminal repeats	NA	2	11	0.9436	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_46344	886	No terminal repeats	NA	1	11	0.9435	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_53269	316	No terminal repeats	NA	1	11	0.9430	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_43447	358	No terminal repeats	NA	1	11	0.9421	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_13217	5900	No terminal repeats	NA	5	11	0.9421	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_10269	395	No terminal repeats	NA	1	11	0.9420	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_29902	13781	No terminal repeats	NA	25	11	0.9414	NA	3	13.4475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_53671	2486	No terminal repeats	NA	2	11	0.9413	NA	1	1.4761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_50709	1976	No terminal repeats	NA	2	11	0.9412	NA	2	3.2604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_61011|provirus_6777_19435	12659	Provirus	6777-19435	20	11	0.9410	NA	10	20.5653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_17920	2207	No terminal repeats	NA	3	11	0.9399	NA	2	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_61338	433	No terminal repeats	NA	2	11	0.9394	NA	2	2.7859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_22924	523	No terminal repeats	NA	3	11	0.9390	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_40410	1007	No terminal repeats	NA	1	11	0.9388	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_23730	906	No terminal repeats	NA	4	11	0.9385	NA	1	4.9768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_8925	656	No terminal repeats	NA	1	11	0.9382	NA	1	0.9967	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k119_37727	1204	No terminal repeats	NA	1	11	0.9382	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_45893	2348	No terminal repeats	NA	1	11	0.9376	NA	1	1.0886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_51961	585	No terminal repeats	NA	1	11	0.9374	NA	1	1.2268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_63089	1629	No terminal repeats	NA	2	11	0.9370	NA	2	2.5124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_54441	1689	No terminal repeats	NA	5	11	0.9369	NA	1	8.5889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_37915	5723	No terminal repeats	NA	6	11	0.9368	NA	0	2.7906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_46613	1109	No terminal repeats	NA	2	11	0.9368	NA	1	2.8546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_47142	719	No terminal repeats	NA	2	11	0.9364	NA	1	3.4300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_48636	950	No terminal repeats	NA	2	11	0.9361	NA	1	2.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_2623	391	No terminal repeats	NA	1	11	0.9361	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_12116	426	No terminal repeats	NA	2	11	0.9358	NA	1	2.9712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_9448	5152	No terminal repeats	NA	6	11	0.9354	NA	0	4.0744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_45921	758	No terminal repeats	NA	2	11	0.9352	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_20884	1266	No terminal repeats	NA	2	11	0.9350	NA	1	2.8889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_38759	2959	No terminal repeats	NA	5	11	0.9345	NA	1	4.5122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_60468	669	No terminal repeats	NA	1	11	0.9340	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_63518	865	No terminal repeats	NA	1	11	0.9339	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_27445	324	No terminal repeats	NA	1	11	0.9338	NA	1	1.3293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_63516	1311	No terminal repeats	NA	2	11	0.9336	NA	1	3.4208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_63032	425	No terminal repeats	NA	1	11	0.9335	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_30689	559	No terminal repeats	NA	3	11	0.9335	NA	1	1.4488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_43206	1695	No terminal repeats	NA	5	11	0.9330	NA	1	6.1058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_11657	2604	No terminal repeats	NA	1	11	0.9327	NA	0	1.3329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_61242	3816	No terminal repeats	NA	3	11	0.9322	NA	0	1.7089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k119_22669	387	No terminal repeats	NA	1	11	0.9321	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_48577	578	No terminal repeats	NA	2	11	0.9300	NA	1	2.5192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_12461	401	No terminal repeats	NA	1	11	0.9296	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_27583	1867	No terminal repeats	NA	3	11	0.9295	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1994	2709	No terminal repeats	NA	5	11	0.9293	NA	1	6.4663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_48872	844	No terminal repeats	NA	2	11	0.9292	NA	1	3.3386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_20893	435	No terminal repeats	NA	2	11	0.9289	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_36426	344	No terminal repeats	NA	1	11	0.9277	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1080	332	No terminal repeats	NA	2	11	0.9275	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_44020	4004	No terminal repeats	NA	8	11	0.9274	NA	0	3.9573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_31025	3545	No terminal repeats	NA	1	11	0.9266	NA	0	1.7089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k119_3799	345	No terminal repeats	NA	2	11	0.9260	NA	1	1.6517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_45640	383	No terminal repeats	NA	2	11	0.9244	NA	1	2.9711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_11962	1108	No terminal repeats	NA	1	11	0.9243	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_10476	2707	No terminal repeats	NA	5	11	0.9241	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_43860	561	No terminal repeats	NA	1	11	0.9240	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_16993	11159	No terminal repeats	NA	12	11	0.9227	NA	0	4.3795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_31005	358	No terminal repeats	NA	1	11	0.9222	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_36517	315	No terminal repeats	NA	1	11	0.9221	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_32087	857	No terminal repeats	NA	4	11	0.9216	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_25374	551	No terminal repeats	NA	1	11	0.9215	NA	1	1.3410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_56875|provirus_527_29555	29029	Provirus	527-29555	44	11	0.9214	NA	3	18.4564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_14250	475	No terminal repeats	NA	2	11	0.9213	NA	1	1.4598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_59969	702	No terminal repeats	NA	2	11	0.9207	NA	1	1.5306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_33151	470	No terminal repeats	NA	1	11	0.9207	NA	1	1.4211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_27865	695	No terminal repeats	NA	1	11	0.9205	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_16225	659	No terminal repeats	NA	1	11	0.9205	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_56939	752	No terminal repeats	NA	2	11	0.9204	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_20021	745	No terminal repeats	NA	1	11	0.9202	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_2644	448	No terminal repeats	NA	1	11	0.9186	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_32606	489	No terminal repeats	NA	1	11	0.9186	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_49963	579	No terminal repeats	NA	1	11	0.9182	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_49966	898	No terminal repeats	NA	2	11	0.9179	NA	1	2.3828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_41218	669	No terminal repeats	NA	3	11	0.9172	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_35500	400	No terminal repeats	NA	2	11	0.9162	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_8513	823	No terminal repeats	NA	1	11	0.9160	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_55175	882	No terminal repeats	NA	1	11	0.9159	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_13054	1033	No terminal repeats	NA	1	11	0.9153	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_37303	543	No terminal repeats	NA	1	11	0.9152	NA	1	1.5289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_3110	379	No terminal repeats	NA	1	11	0.9147	NA	1	1.5859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_23375	830	No terminal repeats	NA	1	11	0.9143	NA	1	1.2336	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_33829	27988	No terminal repeats	NA	24	11	0.9142	NA	4	16.8642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_34141	1058	No terminal repeats	NA	2	11	0.9141	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_378	599	No terminal repeats	NA	2	11	0.9130	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_49402	984	No terminal repeats	NA	1	11	0.9125	NA	1	1.0514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_10410	314	No terminal repeats	NA	1	11	0.9120	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_51460	689	No terminal repeats	NA	1	11	0.9118	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_33531	455	No terminal repeats	NA	1	11	0.9116	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_21485	3007	No terminal repeats	NA	4	11	0.9114	NA	0	2.6108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_55511	963	No terminal repeats	NA	2	11	0.9109	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_10317	1766	No terminal repeats	NA	3	11	0.9107	NA	3	5.1523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_42805	612	No terminal repeats	NA	2	11	0.9102	NA	2	3.1163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_44666	788	No terminal repeats	NA	2	11	0.9097	NA	1	3.2688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_19302	3538	No terminal repeats	NA	5	11	0.9096	NA	1	5.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_1506|provirus_19128_37722	18595	Provirus	19128-37722	23	11	0.9095	NA	8	16.3411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_2708	318	No terminal repeats	NA	1	11	0.9089	NA	1	1.5059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_61952	866	No terminal repeats	NA	1	11	0.9089	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_20078	568	No terminal repeats	NA	2	11	0.9086	NA	1	3.1608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_38018	2509	No terminal repeats	NA	2	11	0.9078	NA	0	3.0364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_6486	2901	No terminal repeats	NA	3	11	0.9073	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_37257	406	No terminal repeats	NA	1	15	0.9071	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_32969	4543	No terminal repeats	NA	4	11	0.9065	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_14956	4613	No terminal repeats	NA	7	11	0.9062	NA	0	4.0914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_53405	807	No terminal repeats	NA	2	11	0.9057	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_24306	466	No terminal repeats	NA	2	11	0.9037	NA	1	3.3589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_4171	371	No terminal repeats	NA	2	11	0.9014	NA	1	3.3596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_12624	2724	No terminal repeats	NA	3	11	0.9014	NA	1	2.8048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_29402	789	No terminal repeats	NA	2	11	0.9003	NA	2	3.2141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_45923	1582	No terminal repeats	NA	1	11	0.9001	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_34832	12817	No terminal repeats	NA	14	11	0.8999	NA	1	3.4391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_15696	2835	No terminal repeats	NA	7	11	0.8998	NA	0	2.4370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_2460	760	No terminal repeats	NA	1	11	0.8996	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_181	618	No terminal repeats	NA	1	11	0.8992	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_28160	890	No terminal repeats	NA	1	11	0.8968	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_48487	3713	No terminal repeats	NA	5	11	0.8967	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_47140	1288	No terminal repeats	NA	2	11	0.8963	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_9085	5644	No terminal repeats	NA	14	11	0.8959	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_15956	2310	No terminal repeats	NA	2	11	0.8957	NA	2	2.4540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_24524	695	No terminal repeats	NA	2	11	0.8956	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_47398	3177	No terminal repeats	NA	1	11	0.8954	NA	1	1.7114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_13382|provirus_91293_101608	10316	Provirus	91293-101608	15	11	0.8953	NA	7	12.5681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_31059	315	No terminal repeats	NA	1	11	0.8952	NA	1	1.2850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_18278	3003	No terminal repeats	NA	2	11	0.8952	NA	0	3.0930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_14849	1789	No terminal repeats	NA	5	11	0.8949	NA	2	3.2132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k119_16930	1776	No terminal repeats	NA	4	11	0.8948	NA	2	2.7698	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
