contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k119_6801	8440	No	NA	11	6	0	Low-quality	Genome-fragment	26.91	AAI-based (medium-confidence)	0.0	1.0	
k119_1747	3611	No	NA	2	0	1	Low-quality	Genome-fragment	2.62	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_23648	451	No	NA	1	1	0	Low-quality	Genome-fragment	0.22	HMM-based (lower-bound)	0.0	1.0	
k119_50709	1976	No	NA	2	0	0	Low-quality	Genome-fragment	4.2	AAI-based (high-confidence)	0.0	1.01	no viral genes detected
k119_12624	2724	No	NA	3	2	0	Low-quality	Genome-fragment	1.89	HMM-based (lower-bound)	0.0	1.0	
k119_45640	383	No	NA	2	0	0	Low-quality	Genome-fragment	0.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_45649	697	No	NA	1	1	0	Low-quality	Genome-fragment	14.4	AAI-based (high-confidence)	0.0	1.0	
k119_50716	8138	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_29386	2785	No	NA	3	0	3	Low-quality	Genome-fragment	0.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_29402	789	No	NA	2	0	0	Low-quality	Genome-fragment	1.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_29403	1030	No	NA	1	1	0	Low-quality	Genome-fragment	2.55	AAI-based (high-confidence)	0.0	1.0	
k119_18151	9191	No	NA	15	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_29452	628	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_35283	2912	No	NA	5	2	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0	
k119_29476	6651	No	NA	11	4	0	Low-quality	Genome-fragment	10.78	AAI-based (high-confidence)	0.0	1.0	
k119_45706	1580	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_23730	906	No	NA	4	1	0	Low-quality	Genome-fragment	2.08	AAI-based (high-confidence)	0.0	1.0	
k119_1801	355	No	NA	1	1	0	Low-quality	Genome-fragment	0.55	HMM-based (lower-bound)	0.0	1.0	
k119_56252	2979	No	NA	4	2	0	Low-quality	Genome-fragment	6.63	AAI-based (high-confidence)	0.0	1.0	
k119_35364	3010	No	NA	1	0	1	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_29503	3487	No	NA	9	2	0	Low-quality	Genome-fragment	8.91	AAI-based (high-confidence)	0.0	1.0	
k119_6969	4566	No	NA	5	0	0	Low-quality	Genome-fragment	7.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_29504	14385	No	NA	18	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_56314	334	No	NA	1	0	0	Low-quality	Genome-fragment	0.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_7014	2624	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_12847	329	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_1855	4046	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_50906	8957	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_7093	466	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_7117	2749	No	NA	4	2	0	Low-quality	Genome-fragment	2.91	HMM-based (lower-bound)	0.0	1.0	
k119_45893	2348	No	NA	1	1	0	Low-quality	Genome-fragment	5.08	AAI-based (medium-confidence)	0.0	1.0	
k119_35500	400	No	NA	2	0	0	Low-quality	Genome-fragment	0.85	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_45921	758	No	NA	2	0	0	Low-quality	Genome-fragment	1.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_45923	1582	No	NA	1	0	1	Low-quality	Genome-fragment	2.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_1939	9336	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_18278	3003	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_56445	1307	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_46019	605	No	NA	2	0	0	Low-quality	Genome-fragment	1.5	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_18284	2776	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_61908	678	No	NA	2	2	0	Low-quality	Genome-fragment	1.49	HMM-based (lower-bound)	0.0	1.0	
k119_29708	4826	No	NA	9	0	0	Low-quality	Genome-fragment	10.47	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_46081	4567	No	NA	5	0	4	Low-quality	Genome-fragment	2.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_18340	1003	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_61952	866	No	NA	1	1	0	Low-quality	Genome-fragment	1.28	HMM-based (lower-bound)	0.0	1.0	
k119_13054	1033	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_1994	2709	No	NA	5	0	0	Low-quality	Genome-fragment	3.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_2008	5592	No	NA	10	1	1	Low-quality	Genome-fragment	13.64	AAI-based (high-confidence)	0.0	1.0	
k119_13095	1145	No	NA	1	1	0	Low-quality	Genome-fragment	2.45	AAI-based (high-confidence)	0.0	1.0	
k119_7333	411	No	NA	1	1	0	Low-quality	Genome-fragment	0.76	HMM-based (lower-bound)	0.0	1.0	
k119_56675	4262	No	NA	8	1	0	Low-quality	Genome-fragment	10.45	AAI-based (high-confidence)	0.0	1.0	
k119_29814	805	No	NA	2	1	0	Low-quality	Genome-fragment	2.13	AAI-based (medium-confidence)	0.0	1.0	
k119_50976	10300	No	NA	17	0	2	Low-quality	Genome-fragment	26.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_56727	4196	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_40410	1007	No	NA	1	1	0	Low-quality	Genome-fragment	2.34	AAI-based (high-confidence)	0.0	1.0	
k119_35811	7859	No	NA	11	5	0	Low-quality	Genome-fragment	17.62	AAI-based (high-confidence)	0.0	1.0	
k119_62130	10200	No	NA	15	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_13181	14384	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_24267	2005	No	NA	5	2	0	Low-quality	Genome-fragment	5.22	AAI-based (medium-confidence)	0.0	1.0	
k119_29902	13781	No	NA	25	4	0	Low-quality	Genome-fragment	23.33	AAI-based (high-confidence)	0.0	1.0	
k119_24292	2629	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_24306	466	No	NA	2	0	0	Low-quality	Genome-fragment	1.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_13215	4602	No	NA	5	2	0	Low-quality	Genome-fragment	7.46	AAI-based (high-confidence)	0.0	1.0	
k119_24308	4021	No	NA	8	0	0	Low-quality	Genome-fragment	8.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_13217	5900	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_29942	5465	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_29955	4201	No	NA	3	0	1	Low-quality	Genome-fragment	2.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_7373	360	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_62200	2321	No	NA	4	0	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_2225	7245	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_7403	6360	No	NA	3	0	1	Low-quality	Genome-fragment	8.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_2237	3394	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_35895	3713	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_18593	364	No	NA	1	1	0	Low-quality	Genome-fragment	0.96	AAI-based (high-confidence)	0.0	1.0	
k119_46344	886	No	NA	1	1	0	Low-quality	Genome-fragment	1.34	AAI-based (high-confidence)	0.0	1.0	
k119_30109	379	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_13330	9690	No	NA	18	2	0	Low-quality	Genome-fragment	7.73	AAI-based (high-confidence)	0.0	1.0	
k119_46381	3172	No	NA	4	0	0	Low-quality	Genome-fragment	6.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_62377	5567	No	NA	10	3	0	Low-quality	Genome-fragment	13.0	AAI-based (medium-confidence)	0.0	1.0	
k119_13373	12841	No	NA	33	3	0	Low-quality	Genome-fragment	10.25	AAI-based (high-confidence)	0.0	1.0	
k119_35977	1638	No	NA	3	1	0	Low-quality	Genome-fragment	4.52	AAI-based (high-confidence)	0.0	1.0	
k119_62384	5861	No	NA	12	1	0	Low-quality	Genome-fragment	12.65	AAI-based (high-confidence)	0.0	1.0	
k119_40549	154333	No	NA	200	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
k119_24468	4196	No	NA	3	0	2	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_18734	5637	No	NA	9	0	0	Low-quality	Genome-fragment	13.12	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_18762	928	No	NA	3	1	0	Low-quality	Genome-fragment	2.14	AAI-based (high-confidence)	0.0	1.0	
k119_18772	485	No	NA	2	0	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_24524	695	No	NA	2	2	0	Low-quality	Genome-fragment	1.01	AAI-based (medium-confidence)	0.0	1.0	
k119_40651	1417	No	NA	3	0	0	Low-quality	Genome-fragment	2.86	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_40665	2919	No	NA	7	1	0	Low-quality	Genome-fragment	5.74	AAI-based (high-confidence)	0.0	1.0	
k119_46613	1109	No	NA	2	0	0	Low-quality	Genome-fragment	2.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_46626	385	No	NA	1	1	0	Low-quality	Genome-fragment	0.86	AAI-based (medium-confidence)	0.0	1.0	
k119_24554	1497	No	NA	3	0	0	Low-quality	Genome-fragment	2.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_30218	584	No	NA	1	0	0	Low-quality	Genome-fragment	1.24	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_56939	752	No	NA	2	0	0	Low-quality	Genome-fragment	1.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_13441	1050	No	NA	3	1	0	Low-quality	Genome-fragment	2.44	AAI-based (high-confidence)	0.0	1.0	
k119_56959	2651	No	NA	1	0	1	Low-quality	Genome-fragment	0.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_30257	738	No	NA	2	1	0	Low-quality	Genome-fragment	2.07	AAI-based (medium-confidence)	0.0	1.0	
k119_36097	1482	No	NA	2	2	0	Low-quality	Genome-fragment	4.09	AAI-based (high-confidence)	0.0	1.0	
k119_13485	1492	No	NA	2	2	0	Low-quality	Genome-fragment	2.49	HMM-based (lower-bound)	0.0	1.0	
k119_46716	2649	No	NA	6	2	0	Low-quality	Genome-fragment	7.67	AAI-based (high-confidence)	0.0	1.0	
k119_2460	760	No	NA	1	1	0	Low-quality	Genome-fragment	1.73	AAI-based (high-confidence)	0.0	1.0	
k119_51443	848	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_51460	689	No	NA	1	1	0	Low-quality	Genome-fragment	1.01	HMM-based (lower-bound)	0.0	1.0	
k119_51466	1081	No	NA	3	3	0	Low-quality	Genome-fragment	1.71	AAI-based (high-confidence)	0.0	1.0	
k119_2493	6183	No	NA	8	2	0	Low-quality	Genome-fragment	12.53	AAI-based (high-confidence)	0.0	1.0	
k119_46751	3253	No	NA	2	1	0	Low-quality	Genome-fragment	6.98	AAI-based (high-confidence)	0.0	1.0	
k119_46793	546	No	NA	2	0	0	Low-quality	Genome-fragment	1.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_36294	3811	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_62729	859	No	NA	1	0	0	Low-quality	Genome-fragment	0.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_18905	967	No	NA	2	1	0	Low-quality	Genome-fragment	0.67	HMM-based (lower-bound)	0.0	1.0	
k119_18922	569	No	NA	2	0	0	Low-quality	Genome-fragment	0.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_36374	416	No	NA	1	1	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	
k119_2603	39524	No	NA	38	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_36396	693	No	NA	1	1	0	Low-quality	Genome-fragment	1.58	AAI-based (high-confidence)	0.0	1.0	
k119_51521	464	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_62835	1531	No	NA	3	3	0	Low-quality	Genome-fragment	4.22	AAI-based (high-confidence)	0.0	1.0	
k119_2623	391	No	NA	1	0	0	Low-quality	Genome-fragment	1.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_30689	559	No	NA	3	1	0	Low-quality	Genome-fragment	1.04	AAI-based (high-confidence)	0.0	1.0	
k119_30699	3121	No	NA	3	0	0	Low-quality	Genome-fragment	7.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_62876	978	No	NA	2	1	0	Low-quality	Genome-fragment	2.66	AAI-based (medium-confidence)	0.0	1.0	
k119_41004	11139	No	NA	10	0	1	Low-quality	Genome-fragment	21.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_57190	2201	No	NA	3	0	0	Low-quality	Genome-fragment	5.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_36426	344	No	NA	1	0	0	Low-quality	Genome-fragment	1.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_2644	448	No	NA	1	0	0	Low-quality	Genome-fragment	1.01	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_2664	1827	No	NA	4	1	0	Low-quality	Genome-fragment	2.51	AAI-based (high-confidence)	0.0	1.0	
k119_30721	3240	No	NA	2	0	0	Low-quality	Genome-fragment	5.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_46961	378	No	NA	1	1	0	Low-quality	Genome-fragment	0.57	HMM-based (lower-bound)	0.0	1.0	
k119_57256	2927	No	NA	4	2	0	Low-quality	Genome-fragment	4.58	AAI-based (high-confidence)	0.0	1.0	
k119_62938	1781	No	NA	3	2	0	Low-quality	Genome-fragment	3.83	AAI-based (high-confidence)	0.0	1.0	
k119_2708	318	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	HMM-based (lower-bound)	0.0	1.0	
k119_2716	3942	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_57314	5323	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_36517	315	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_30838	935	No	NA	2	1	0	Low-quality	Genome-fragment	1.94	AAI-based (medium-confidence)	0.0	1.0	
k119_36568	444	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_63032	425	No	NA	1	1	0	Low-quality	Genome-fragment	1.3	AAI-based (high-confidence)	0.0	1.0	
k119_30873	1267	No	NA	3	0	0	Low-quality	Genome-fragment	1.5	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_8132	5490	No	NA	7	5	0	Low-quality	Genome-fragment	8.9	AAI-based (high-confidence)	0.0	1.0	
k119_8150	1551	No	NA	1	0	1	Low-quality	Genome-fragment	2.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_63081	312	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_47103	9911	No	NA	19	0	0	Low-quality	Genome-fragment	7.94	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_36604	1467	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_63089	1629	No	NA	2	2	0	Low-quality	Genome-fragment	3.75	AAI-based (high-confidence)	0.0	1.0	
k119_47140	1288	No	NA	2	1	0	Low-quality	Genome-fragment	3.05	AAI-based (high-confidence)	0.0	1.0	
k119_47142	719	No	NA	2	1	0	Low-quality	Genome-fragment	0.83	HMM-based (lower-bound)	0.0	1.0	
k119_57405	2849	No	NA	5	3	0	Low-quality	Genome-fragment	4.16	HMM-based (lower-bound)	0.0	1.0	
k119_24980	12935	No	NA	32	7	1	Low-quality	Genome-fragment	32.22	AAI-based (high-confidence)	0.0	1.0	
k119_36628	10155	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_30976	2617	No	NA	4	0	1	Low-quality	Genome-fragment	2.1	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_13891	4097	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_8176	1808	No	NA	2	0	0	Low-quality	Genome-fragment	4.17	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_2926	3053	No	NA	4	3	0	Low-quality	Genome-fragment	3.85	HMM-based (lower-bound)	0.0	1.0	
k119_25057	504	No	NA	2	1	0	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	0.0	1.0	
k119_31005	358	No	NA	1	1	0	Low-quality	Genome-fragment	0.57	AAI-based (high-confidence)	0.0	1.0	
k119_31025	3545	No	NA	1	0	0	Low-quality	Genome-fragment	3.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_41151	3988	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_19302	3538	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_31059	315	No	NA	1	1	0	Low-quality	Genome-fragment	0.77	AAI-based (high-confidence)	0.0	1.0	
k119_36784	4101	No	NA	8	7	0	Low-quality	Genome-fragment	11.16	AAI-based (high-confidence)	0.0	1.0	
k119_57580	34672	No	NA	42	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_41218	669	No	NA	3	2	0	Low-quality	Genome-fragment	1.02	AAI-based (high-confidence)	0.0	1.0	
k119_19342	2166	No	NA	4	2	0	Low-quality	Genome-fragment	5.52	AAI-based (high-confidence)	0.0	1.0	
k119_19352	2531	No	NA	8	1	0	Low-quality	Genome-fragment	5.52	AAI-based (high-confidence)	0.0	1.0	
k119_3030	473	No	NA	2	1	0	Low-quality	Genome-fragment	1.19	AAI-based (high-confidence)	0.0	1.0	
k119_57700	377	No	NA	1	1	0	Low-quality	Genome-fragment	0.63	AAI-based (medium-confidence)	0.0	1.0	
k119_36917	653	No	NA	2	1	0	Low-quality	Genome-fragment	1.04	AAI-based (high-confidence)	0.0	1.0	
k119_25231	4764	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_51944	635	No	NA	1	1	0	Low-quality	Genome-fragment	1.7	AAI-based (high-confidence)	0.0	1.0	
k119_47398	3177	No	NA	1	0	1	Low-quality	Genome-fragment	7.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_51961	585	No	NA	1	1	0	Low-quality	Genome-fragment	1.25	AAI-based (medium-confidence)	0.0	1.0	
k119_14135	6216	No	NA	11	6	0	Low-quality	Genome-fragment	14.1	AAI-based (high-confidence)	0.0	1.0	
k119_14137	4097	No	NA	4	1	0	Low-quality	Genome-fragment	8.26	AAI-based (medium-confidence)	0.0	1.0	
k119_3092	15103	No	NA	16	3	1	Low-quality	Genome-fragment	12.03	AAI-based (high-confidence)	0.0	1.0	
k119_63471	1258	No	NA	3	1	0	Low-quality	Genome-fragment	3.36	AAI-based (high-confidence)	0.0	1.0	
k119_63473	680	No	NA	1	1	0	Low-quality	Genome-fragment	1.45	AAI-based (high-confidence)	0.0	1.0	
k119_3110	379	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_19437	3511	No	NA	8	1	0	Low-quality	Genome-fragment	9.51	AAI-based (high-confidence)	0.0	1.0	
k119_51991	21490	No	NA	14	1	0	Low-quality	Genome-fragment	26.61	AAI-based (medium-confidence)	0.0	1.01	
k119_41333	4164	No	NA	6	0	1	Low-quality	Genome-fragment	4.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_63516	1311	No	NA	2	2	0	Low-quality	Genome-fragment	2.14	HMM-based (lower-bound)	0.0	1.0	
k119_52004	7701	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_63518	865	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_57852	1182	No	NA	2	0	0	Low-quality	Genome-fragment	0.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_8512	711	No	NA	1	1	0	Low-quality	Genome-fragment	1.32	HMM-based (lower-bound)	0.0	1.0	
k119_8513	823	No	NA	1	0	0	Low-quality	Genome-fragment	0.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_19520	463	No	NA	1	0	0	Low-quality	Genome-fragment	1.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_52065	311	No	NA	1	1	0	Low-quality	Genome-fragment	0.57	AAI-based (high-confidence)	0.0	1.0	
k119_52067	844	No	NA	1	1	0	Low-quality	Genome-fragment	1.24	HMM-based (lower-bound)	0.0	1.0	
k119_25374	551	No	NA	1	1	0	Low-quality	Genome-fragment	1.38	AAI-based (high-confidence)	0.0	1.0	
k119_14250	475	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_8524	14051	Yes	9296	18	6	2	Low-quality	Genome-fragment	24.2	AAI-based (high-confidence)	33.84	1.0	
k119_37017	386	No	NA	1	1	0	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	0.0	1.0	
k119_63654	1189	No	NA	3	0	0	Low-quality	Genome-fragment	2.78	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_3194	405	No	NA	2	0	0	Low-quality	Genome-fragment	1.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_52115	478	No	NA	1	1	0	Low-quality	Genome-fragment	0.7	AAI-based (high-confidence)	0.0	1.0	
k119_57965	686	No	NA	2	1	0	Low-quality	Genome-fragment	1.79	AAI-based (medium-confidence)	0.0	1.0	
k119_3309	2023	No	NA	3	0	0	Low-quality	Genome-fragment	4.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_3324	461	No	NA	1	1	0	Low-quality	Genome-fragment	0.93	AAI-based (medium-confidence)	0.0	1.0	
k119_41473	52766	Yes	46159	91	14	4	Low-quality	Genome-fragment	26.15	AAI-based (high-confidence)	12.52	1.0	
k119_41476	6301	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_52247	1558	No	NA	2	1	0	Low-quality	Genome-fragment	3.95	AAI-based (high-confidence)	0.0	1.0	
k119_41520	4096	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_52263	9397	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_37257	406	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_58184	391	No	NA	2	1	0	Low-quality	Genome-fragment	0.63	HMM-based (lower-bound)	0.0	1.0	
k119_63817	3205	No	NA	3	0	2	Low-quality	Genome-fragment	1.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_52374	516	No	NA	1	0	0	Low-quality	Genome-fragment	1.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_14470	2626	No	NA	4	0	0	Low-quality	Genome-fragment	5.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k119_41531	139451	No	NA	166	20	3	High-quality	High-quality	92.29	AAI-based (high-confidence)	0.0	1.0	
k119_63913	10383	No	NA	20	0	1	Low-quality	Genome-fragment	8.29	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_37303	543	No	NA	1	1	0	Low-quality	Genome-fragment	1.25	AAI-based (medium-confidence)	0.0	1.0	
k119_52416	463	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	HMM-based (lower-bound)	0.0	1.0	
k119_52425	758	No	NA	2	2	0	Low-quality	Genome-fragment	2.39	AAI-based (high-confidence)	0.0	1.0	
k119_19795	2840	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_52453	433	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_3458	3535	No	NA	6	2	0	Low-quality	Genome-fragment	7.65	AAI-based (high-confidence)	0.0	1.0	
k119_52459	1941	No	NA	3	3	0	Low-quality	Genome-fragment	4.8	AAI-based (high-confidence)	0.0	1.0	
k119_8758	2984	No	NA	6	0	0	Low-quality	Genome-fragment	1.98	AAI-based (high-confidence)	0.0	1.04	no viral genes detected
k119_14563	451	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	HMM-based (lower-bound)	0.0	1.0	
k119_14605	1698	No	NA	1	1	0	Low-quality	Genome-fragment	1.77	HMM-based (lower-bound)	0.0	1.0	
k119_47830	4099	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_14616	3855	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k119_25853	351	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	HMM-based (lower-bound)	0.0	1.0	
k119_64066	4128	No	NA	4	1	0	Low-quality	Genome-fragment	6.64	HMM-based (lower-bound)	0.0	1.0	
k119_47872	958	No	NA	1	1	0	Low-quality	Genome-fragment	0.52	HMM-based (lower-bound)	0.0	1.0	
k119_52519	15030	No	NA	26	4	0	Low-quality	Genome-fragment	32.99	AAI-based (high-confidence)	0.0	1.01	
k119_52532	1395	No	NA	5	0	0	Low-quality	Genome-fragment	3.11	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k119_8860	6952	No	NA	8	5	0	Low-quality	Genome-fragment	15.57	AAI-based (medium-confidence)	0.0	1.0	
k119_8863	2571	No	NA	6	1	0	Low-quality	Genome-fragment	5.29	AAI-based (medium-confidence)	0.0	1.0	
